"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"81334"	"NC_035780.1"	8887551	8887551	"+"	6.16072806303339e-183	2.41056053872349e-179	-86.8091347508328
"81335"	"NC_035780.1"	8887578	8887578	"+"	4.11449286371241e-144	2.89859567894374e-141	-79.2707521269023
"81336"	"NC_035780.1"	8887704	8887704	"+"	2.37761210196941e-101	4.29401768976396e-99	-76.9474935421107
"81337"	"NC_035780.1"	8887714	8887714	"+"	3.57104714037565e-120	1.12021159380047e-117	-86.106998321982
"81338"	"NC_035780.1"	8887762	8887762	"+"	1.24550551969352e-70	9.7386403816446e-69	-82.8037696491097
"81339"	"NC_035780.1"	8887818	8887818	"+"	2.51859693019979e-49	1.07029322300292e-47	-79.839553540286
"81340"	"NC_035780.1"	8887829	8887829	"+"	4.93343181009459e-55	2.48380871123545e-53	-75.9144542772861
"81367"	"NC_035780.1"	8891338	8891338	"+"	8.70278665138219e-140	5.25922202525188e-137	-85.6212720722849
"81370"	"NC_035780.1"	8891887	8891887	"+"	8.39497657351086e-78	7.99757007175705e-76	-79.2118798739008
"81372"	"NC_035780.1"	8892191	8892191	"+"	1.54425321515102e-116	4.35002642349588e-114	-82.1011952649121
"81373"	"NC_035780.1"	8892284	8892284	"+"	1.883214256088e-153	1.91252759419715e-150	-83.1140017066814
"81374"	"NC_035780.1"	8892317	8892317	"+"	3.48249093286166e-154	3.64031747726696e-151	-79.2104177174561
"81376"	"NC_035780.1"	8892350	8892350	"+"	7.71428993157984e-148	6.22737747601672e-145	-76.9871883179501
"81377"	"NC_035780.1"	8892361	8892361	"+"	1.08084305336206e-175	2.93077092078573e-172	-79.7955616355069
"81378"	"NC_035780.1"	8892416	8892416	"+"	1.23450808578469e-158	1.55622635738154e-155	-81.2513572615386
"81380"	"NC_035780.1"	8892764	8892764	"+"	2.95291737927813e-117	8.5126653273281e-115	-85.5362604994416
"81388"	"NC_035780.1"	8894564	8894564	"+"	2.09021024374302e-92	2.95486718204612e-90	-77.6688685275943
"81390"	"NC_035780.1"	8895079	8895079	"+"	3.49351814394309e-99	5.93464758917873e-97	-75.0807323099868
"81435"	"NC_035780.1"	8901998	8901998	"+"	2.56162275572578e-85	2.98482837437822e-83	-76.4364468901251
"81437"	"NC_035780.1"	8902082	8902082	"+"	2.27089140468627e-127	8.97356247821434e-125	-78.0991564548641
"81447"	"NC_035780.1"	8902629	8902629	"+"	4.02175345076213e-152	3.87672459098253e-149	-82.8743968621786
"81448"	"NC_035780.1"	8902640	8902640	"+"	2.1866882865741e-115	5.94717829026682e-113	-75.3166326201484
"81497"	"NC_035780.1"	8908384	8908384	"+"	1.68471466515024e-103	3.23618950243883e-101	-79.8168366120781
"81502"	"NC_035780.1"	8909357	8909357	"+"	3.78299903825749e-117	1.08686473095177e-114	-85.2657004830918
"81503"	"NC_035780.1"	8909506	8909506	"+"	1.27927887848313e-217	3.8975748211279e-213	-85.6365910697776
"81504"	"NC_035780.1"	8909555	8909555	"+"	1.99856245221514e-244	4.78287186697291e-239	-84.9177671484524
"81508"	"NC_035780.1"	8909903	8909903	"+"	4.62983041431128e-165	7.7113412281459e-162	-76.5337010407433
"81509"	"NC_035780.1"	8910089	8910089	"+"	9.16458012839363e-209	1.56291257885568e-204	-81.8260557445613
"81510"	"NC_035780.1"	8910100	8910100	"+"	4.40341608182574e-192	2.82941408639404e-188	-80.9432962374139
"81513"	"NC_035780.1"	8911024	8911024	"+"	1.55970430380696e-115	4.25647342098015e-113	-82.0493896114258
"81515"	"NC_035780.1"	8911918	8911918	"+"	9.7224227283786e-189	5.25158042865296e-185	-86.3025349229287
"81525"	"NC_035780.1"	8912893	8912893	"+"	2.46341128487102e-159	3.18839513231513e-156	-83.3174126075678
"81528"	"NC_035780.1"	8913133	8913133	"+"	8.80903612038896e-119	2.65432059677341e-116	-77.5918564399659
"81533"	"NC_035780.1"	8914097	8914097	"+"	2.56792638178536e-138	1.46714849790513e-135	-81.4191940970725
"81534"	"NC_035780.1"	8914122	8914122	"+"	3.06875532343528e-172	7.09992709623253e-169	-87.2275173388663
"81535"	"NC_035780.1"	8914126	8914126	"+"	3.34917974878336e-161	4.67155465307214e-158	-85.9560546789918
"81536"	"NC_035780.1"	8914133	8914133	"+"	1.32195428241401e-169	2.70941686640924e-166	-86.3756885962135
"81537"	"NC_035780.1"	8914188	8914188	"+"	4.53262910566164e-124	1.60534173552214e-121	-79.7829861111111
"81540"	"NC_035780.1"	8914785	8914785	"+"	1.41934187503141e-126	5.47613948022427e-124	-82.7589077589078
"81554"	"NC_035780.1"	8916066	8916066	"+"	4.51075501797159e-99	7.64592325016521e-97	-75.3490053765241
"85571"	"NC_035780.1"	9557261	9557261	"+"	3.52311689477354e-84	3.98545818699902e-82	-75.8122140972987
"85581"	"NC_035780.1"	9563654	9563654	"+"	3.4513173379805e-58	1.90448614324995e-56	-78.2817109144543
"85582"	"NC_035780.1"	9565712	9565712	"+"	8.21026582607059e-67	5.7756004250827e-65	-83.4019009788623
"85583"	"NC_035780.1"	9565765	9565765	"+"	1.3555875380558e-54	6.74314745464994e-53	-84.5655693470049
"85709"	"NC_035780.1"	9617122	9617122	"+"	4.13479490343022e-122	1.38143728062254e-119	-77.3259705488621
"85710"	"NC_035780.1"	9617189	9617189	"+"	1.28912242145945e-48	5.36560846913883e-47	-86.4899806076277
"85715"	"NC_035780.1"	9632427	9632427	"+"	5.57052086747405e-83	6.10270382555155e-81	-75.1700680272109
"87076"	"NC_035780.1"	9961868	9961868	"+"	6.9656222988664e-40	2.20321291118795e-38	-76.1011166253102
"87158"	"NC_035780.1"	10024359	10024359	"+"	1.25209825102391e-95	1.93125124306933e-93	-87.7706537733866
"87173"	"NC_035780.1"	10043428	10043428	"+"	2.20387068054222e-81	2.3115920817217e-79	-78.706278917755
"87174"	"NC_035780.1"	10044138	10044138	"+"	2.89662687826198e-111	6.94217600240974e-109	-75.3213746621266
"91435"	"NC_035780.1"	11038168	11038168	"+"	2.77107156477409e-118	8.23444071020967e-116	-76.7374094940531
"91481"	"NC_035780.1"	11048714	11048714	"+"	9.27012634770813e-98	1.5150687073138e-95	-78.9239332096475
"91482"	"NC_035780.1"	11048794	11048794	"+"	2.22710230927707e-108	4.93174504507567e-106	-87.5861726925557
"91483"	"NC_035780.1"	11049061	11049061	"+"	2.75773489009582e-124	9.83657452362423e-122	-78.0037371535347
"91500"	"NC_035780.1"	11051315	11051315	"+"	5.68363517079553e-105	1.14083340533332e-102	-76.3628185907046
"91501"	"NC_035780.1"	11051366	11051366	"+"	7.65220363897888e-126	2.88306380809358e-123	-80.6615776081425
"91502"	"NC_035780.1"	11051503	11051503	"+"	2.27844177024472e-96	3.58839045286609e-94	-75.841257731397
"91503"	"NC_035780.1"	11051510	11051510	"+"	1.72137741200901e-109	3.92731875806392e-107	-80.7881056352672
"91663"	"NC_035780.1"	11074216	11074216	"+"	2.69581733889738e-102	5.00676081522353e-100	-83.3734939759036
"96738"	"NC_035780.1"	12003311	12003311	"+"	2.53447965931881e-72	2.08147135482697e-70	-76.3751987281399
"96785"	"NC_035780.1"	12027117	12027117	"+"	5.00785129510348e-41	1.64296308103607e-39	-75.9079283887468
"97677"	"NC_035780.1"	12171962	12171962	"+"	1.08356838289424e-120	3.45625316511273e-118	-75.1690542977359
"97684"	"NC_035780.1"	12178289	12178289	"+"	4.17614778607975e-82	4.47248145543749e-80	-81.1664438502674
"97685"	"NC_035780.1"	12182091	12182091	"+"	3.05316269266637e-51	1.37369276735307e-49	-80.8651804670913
"97686"	"NC_035780.1"	12182118	12182118	"+"	2.53066158531552e-40	8.11854883880724e-39	-75.2851429417864
"97687"	"NC_035780.1"	12182123	12182123	"+"	2.47324236046002e-44	9.0174199011926e-43	-79.2661619103087
"97689"	"NC_035780.1"	12182214	12182214	"+"	3.17116677213433e-52	1.46902814723621e-50	-83.7207580692923
"97690"	"NC_035780.1"	12182263	12182263	"+"	9.97050465511715e-76	8.97775878700125e-74	-81.4691180208422
"98595"	"NC_035780.1"	12507876	12507876	"+"	5.3321041477602e-59	3.00676308472661e-57	-78.6105263157895
"98620"	"NC_035780.1"	12517875	12517875	"+"	1.57826177368464e-62	9.83352869107721e-61	-77.8496806665821
"98783"	"NC_035780.1"	12614320	12614320	"+"	2.09451563041119e-125	7.77149022534e-123	-75.9081809689043
"98784"	"NC_035780.1"	12614375	12614375	"+"	2.78147209834155e-68	2.03912964558552e-66	-83.1869573995558
"98810"	"NC_035780.1"	12650716	12650716	"+"	2.53840779882565e-106	5.29750277739514e-104	-84.5392830532329
"98812"	"NC_035780.1"	12655565	12655565	"+"	4.71937312483655e-86	5.61906734101478e-84	-76.3022079001032
"98815"	"NC_035780.1"	12655853	12655853	"+"	3.59261030328166e-57	1.92422447545419e-55	-79.942667195267
"98825"	"NC_035780.1"	12663120	12663120	"+"	5.44300485249225e-79	5.34495885908163e-77	-84.9365122864712
"98827"	"NC_035780.1"	12665397	12665397	"+"	7.78182463281144e-107	1.64734837572002e-104	-80.2109729506748
"98828"	"NC_035780.1"	12665458	12665458	"+"	7.45896113100083e-160	9.86124892661784e-157	-81.1472685520909
"98830"	"NC_035780.1"	12668054	12668054	"+"	2.30012898230044e-65	1.55495836999504e-63	-82.1052631578947
"98831"	"NC_035780.1"	12668073	12668073	"+"	4.89474778798679e-50	2.12572719786285e-48	-75.6992457573853
"98839"	"NC_035780.1"	12670633	12670633	"+"	2.8498127066493e-72	2.3373275122573e-70	-75.0908130242388
"98840"	"NC_035780.1"	12670682	12670682	"+"	1.10267724136427e-112	2.7638894751817e-110	-84.9314290904137
"98841"	"NC_035780.1"	12670686	12670686	"+"	5.65982439544938e-107	1.20226538886762e-104	-81.4980544747082
"98842"	"NC_035780.1"	12670726	12670726	"+"	6.00855303236661e-95	9.0821967717005e-93	-77.3454356846473
"98847"	"NC_035780.1"	12673396	12673396	"+"	1.13586926408164e-56	5.9928742643e-55	-80.2045831190354
"98848"	"NC_035780.1"	12673413	12673413	"+"	5.92743780288555e-58	3.24889409295743e-56	-78.0536054618706
"98855"	"NC_035780.1"	12675371	12675371	"+"	4.34433755068989e-77	4.05589190729069e-75	-76.5384712827139
"98857"	"NC_035780.1"	12675527	12675527	"+"	4.97337870136794e-122	1.65670950298711e-119	-77.7597402597403
"98858"	"NC_035780.1"	12675583	12675583	"+"	5.42604854737392e-117	1.55053818703974e-114	-78.3221299591406
"100491"	"NC_035780.1"	13137703	13137703	"+"	4.88972744585324e-109	1.10269377459848e-106	-77.839363287567
"100537"	"NC_035780.1"	13144349	13144349	"+"	2.31018652430403e-108	5.11197131701033e-106	-82.697793987021
"105480"	"NC_035780.1"	13825088	13825088	"+"	2.53897708083526e-60	1.48698438434189e-58	-80.9237367925515
"105481"	"NC_035780.1"	13825100	13825100	"+"	2.32099757181254e-99	3.96467459818387e-97	-87.7551020408163
"106888"	"NC_035780.1"	14201775	14201775	"+"	2.91660715544099e-89	3.78907419123023e-87	-81.8008356545961
"106889"	"NC_035780.1"	14201788	14201788	"+"	4.08218894841998e-94	6.03319385174062e-92	-81.4690026954178
"106892"	"NC_035780.1"	14205322	14205322	"+"	7.39814457937451e-74	6.32983523046625e-72	-76.3153927333032
"106894"	"NC_035780.1"	14205464	14205464	"+"	5.82240288750977e-69	4.34961442526982e-67	-82.306976744186
"107869"	"NC_035780.1"	14549930	14549930	"+"	5.23503929433245e-119	1.58728880504197e-116	-79.1747534516765
"113597"	"NC_035780.1"	15759793	15759793	"+"	4.59914733426381e-158	5.66085542585965e-155	-81.4165174924834
"114395"	"NC_035780.1"	15805697	15805697	"+"	2.94529302800106e-152	2.85226397143278e-149	-78.6819593423133
"114403"	"NC_035780.1"	15807689	15807689	"+"	6.22595405583547e-126	2.35355482145579e-123	-78.2010362241217
"115869"	"NC_035780.1"	16266159	16266159	"+"	1.63463732588466e-66	1.13952679782854e-64	-76.6195190947666
"115873"	"NC_035780.1"	16267640	16267640	"+"	3.52655246150913e-72	2.88355920028666e-70	-78.3339422725612
"118459"	"NC_035780.1"	16497012	16497012	"+"	1.61388521133811e-120	5.12189463866859e-118	-85.2278548127645
"118460"	"NC_035780.1"	16497171	16497171	"+"	5.9733845739027e-112	1.46448385165084e-109	-78.1613372093023
"118461"	"NC_035780.1"	16497259	16497259	"+"	1.28748773078405e-176	3.66712225561338e-173	-83.6004982209293
"118462"	"NC_035780.1"	16497269	16497269	"+"	1.07081486978597e-182	4.13615227651368e-179	-81.3091644830674
"118463"	"NC_035780.1"	16497300	16497300	"+"	9.21330592343078e-186	4.14990580174458e-182	-79.9605061069261
"118464"	"NC_035780.1"	16497328	16497328	"+"	1.03150818676618e-191	6.47452885171066e-188	-80.6967042136003
"118465"	"NC_035780.1"	16497338	16497338	"+"	3.32805516462325e-205	4.46743646811211e-201	-80.827255882611
"118466"	"NC_035780.1"	16497364	16497364	"+"	4.24867291645696e-160	5.677935952853e-157	-79.7838973809949
"118467"	"NC_035780.1"	16497421	16497421	"+"	6.27676303646262e-145	4.56050920149261e-142	-81.0408765276022
"118468"	"NC_035780.1"	16497513	16497513	"+"	7.33955750383737e-145	5.31703217599484e-142	-81.4984741550175
"118469"	"NC_035780.1"	16497590	16497590	"+"	4.86780071556773e-94	7.17979454870612e-92	-85.1746679681723
"118470"	"NC_035780.1"	16497639	16497639	"+"	1.53013728222922e-70	1.19314983449493e-68	-81.9600748858832
"118475"	"NC_035780.1"	16498566	16498566	"+"	1.17557915782246e-126	4.54534944200704e-124	-81.7210626461574
"118477"	"NC_035780.1"	16499026	16499026	"+"	8.12533442376968e-125	2.95102234061157e-122	-80.791555506687
"118478"	"NC_035780.1"	16499111	16499111	"+"	8.27955005098766e-101	1.47419458053243e-98	-82.4623352165725
"118479"	"NC_035780.1"	16499136	16499136	"+"	1.00082694910268e-97	1.63432848143405e-95	-79.9826234908683
"118480"	"NC_035780.1"	16499195	16499195	"+"	9.61830280656495e-114	2.49098436714654e-111	-79.5919542120325
"118481"	"NC_035780.1"	16499208	16499208	"+"	2.55634148284666e-128	1.04016711000709e-125	-78.6594304257819
"118483"	"NC_035780.1"	16499304	16499304	"+"	4.39248301199734e-123	1.50994951425377e-120	-79.6125538208815
"118484"	"NC_035780.1"	16499777	16499777	"+"	5.58698481357296e-76	5.06670408638871e-74	-75.0699107236321
"118485"	"NC_035780.1"	16499949	16499949	"+"	7.06479215175454e-157	8.31450028791235e-154	-84.0244220974272
"118486"	"NC_035780.1"	16500555	16500555	"+"	3.28269358765758e-90	4.37470930478748e-88	-80.2716274053854
"118487"	"NC_035780.1"	16501032	16501032	"+"	2.39666672059948e-45	9.02347390088005e-44	-81.9790369447904
"118488"	"NC_035780.1"	16501148	16501148	"+"	2.79618291330576e-126	1.06834128213818e-123	-82.7355623100304
"118489"	"NC_035780.1"	16501236	16501236	"+"	1.45785697077664e-79	1.45493810246193e-77	-76.2847040080822
"118494"	"NC_035780.1"	16502476	16502476	"+"	2.87886377984594e-84	3.26387599608323e-82	-81.3050016345211
"118495"	"NC_035780.1"	16502706	16502706	"+"	8.78962051953658e-102	1.60603669011882e-99	-79.1436232612703
"118497"	"NC_035780.1"	16502995	16502995	"+"	3.6708929536029e-116	1.02248042549854e-113	-78.4260272894441
"118523"	"NC_035780.1"	16509224	16509224	"+"	1.15764064512839e-92	1.64717017790022e-90	-78.2545126353791
"118525"	"NC_035780.1"	16510290	16510290	"+"	5.69448885729044e-81	5.9043089997383e-79	-77.985272393067
"124550"	"NC_035780.1"	17004165	17004165	"+"	8.18779463219928e-67	5.75994225070601e-65	-76.0994502748626
"124568"	"NC_035780.1"	17006824	17006824	"+"	1.45732377569169e-73	1.23700768003126e-71	-78.0585006391458
"124569"	"NC_035780.1"	17006889	17006889	"+"	4.47517663618618e-105	9.02007767937464e-103	-87.8957561002601
"124570"	"NC_035780.1"	17006945	17006945	"+"	7.3944884494164e-131	3.28429156366933e-128	-92.6516422920163
"124573"	"NC_035780.1"	17007044	17007044	"+"	5.64817436345066e-102	1.03784617037501e-99	-82.7740585774059
"124574"	"NC_035780.1"	17007051	17007051	"+"	1.15208465304628e-112	2.88453074927128e-110	-86.371053189235
"124575"	"NC_035780.1"	17007067	17007067	"+"	1.1014750005265e-87	1.37257154684732e-85	-81.789775637742
"124576"	"NC_035780.1"	17007074	17007074	"+"	8.34771513906512e-92	1.16287343818792e-89	-81.7343766748848
"124580"	"NC_035780.1"	17008237	17008237	"+"	8.80239117791695e-93	1.25688324851759e-90	-75.591577540107
"124588"	"NC_035780.1"	17009337	17009337	"+"	3.44519838662384e-57	1.84647333718767e-55	-76.3878071231325
"124596"	"NC_035780.1"	17010635	17010635	"+"	6.64117454285153e-173	1.5796442147724e-169	-82.0078689370485
"124599"	"NC_035780.1"	17010762	17010762	"+"	1.85838940746009e-134	9.26481817788532e-132	-79.3410321724426
"124600"	"NC_035780.1"	17010969	17010969	"+"	1.99853863844127e-139	1.19154742143776e-136	-81.5306140841009
"124601"	"NC_035780.1"	17011020	17011020	"+"	1.22915287480085e-102	2.30269581192707e-100	-78.0164092664093
"124650"	"NC_035780.1"	17018301	17018301	"+"	7.25248588077587e-86	8.58720208461023e-84	-79.6773055009328
"124651"	"NC_035780.1"	17018403	17018403	"+"	7.42627234190215e-129	3.07337972093445e-126	-83.7253675320613
"124652"	"NC_035780.1"	17018436	17018436	"+"	1.8983045587798e-99	3.25103703625497e-97	-81.0897074837595
"124655"	"NC_035780.1"	17019447	17019447	"+"	2.3025625063506e-69	1.74001913739996e-67	-87.0353172928099
"124656"	"NC_035780.1"	17019519	17019519	"+"	2.53037700209396e-91	3.4791690941181e-89	-79.7244623655914
"124673"	"NC_035780.1"	17021250	17021250	"+"	7.79189410514905e-95	1.17489792160541e-92	-78.7247155905188
"124678"	"NC_035780.1"	17021987	17021987	"+"	1.47544712126982e-66	1.02987710118992e-64	-77.507074781251
"124679"	"NC_035780.1"	17022097	17022097	"+"	7.04872678207351e-103	1.32904849785067e-100	-86.2970106075217
"124680"	"NC_035780.1"	17022201	17022201	"+"	6.52682365878901e-122	2.16646771347241e-119	-79.9142728229809
"124681"	"NC_035780.1"	17022308	17022308	"+"	6.75765154690507e-114	1.75632880740298e-111	-75.8877331420373
"129766"	"NC_035780.1"	17863797	17863797	"+"	3.251331047776e-79	3.21476794413953e-77	-79.6170893868505
"134915"	"NC_035780.1"	19447149	19447149	"+"	3.97645241457097e-178	1.21423308460004e-174	-76.7707748017731
"134916"	"NC_035780.1"	19447213	19447213	"+"	8.63055051067441e-157	1.01220832996763e-153	-75.4955760605937
"134993"	"NC_035780.1"	19449543	19449543	"+"	8.91491816414397e-159	1.12748771351504e-155	-78.4444855833758
"134994"	"NC_035780.1"	19449658	19449658	"+"	8.7761949937827e-134	4.27468661058429e-131	-75.8060811646437
"134995"	"NC_035780.1"	19449672	19449672	"+"	1.75361998539388e-125	6.52001373941401e-123	-75.0992982920694
"139085"	"NC_035780.1"	19750001	19750001	"+"	1.726933768517e-112	4.2999859859369e-110	-77.7801468846245
"139086"	"NC_035780.1"	19750011	19750011	"+"	8.44830191600128e-124	2.97083109420167e-121	-79.1226171647382
"139087"	"NC_035780.1"	19750025	19750025	"+"	1.66669267383472e-108	3.70650158999971e-106	-78.6455829643685
"139088"	"NC_035780.1"	19750041	19750041	"+"	1.02334090818628e-114	2.72632186779614e-112	-78.0220452321409
"139090"	"NC_035780.1"	19750551	19750551	"+"	1.17032776029186e-162	1.74459267924954e-159	-80.922722850974
"139097"	"NC_035780.1"	19751276	19751276	"+"	3.71446667043753e-117	1.06774087725326e-114	-86.6049925455866
"139098"	"NC_035780.1"	19751280	19751280	"+"	7.48918412751648e-88	9.37119197996703e-86	-77.5981161695447
"139099"	"NC_035780.1"	19751363	19751363	"+"	1.48890786269482e-172	3.49211015686819e-169	-79.2534911036673
"139100"	"NC_035780.1"	19751435	19751435	"+"	1.1236619506849e-163	1.74218515346225e-160	-77.4974716993443
"139122"	"NC_035780.1"	19753877	19753877	"+"	2.39755385225196e-69	1.81079366448247e-67	-81.1312581224086
"139123"	"NC_035780.1"	19753973	19753973	"+"	6.52328846702668e-103	1.23134624896294e-100	-85.7803924382107
"139124"	"NC_035780.1"	19754029	19754029	"+"	2.94229082646885e-121	9.5753702233092e-119	-78.8618968386023
"139125"	"NC_035780.1"	19754056	19754056	"+"	7.86669482184789e-99	1.32400322541547e-96	-78.2915175254947
"139126"	"NC_035780.1"	19754205	19754205	"+"	5.17412052424139e-72	4.20940260302375e-70	-80.3043462526689
"139128"	"NC_035780.1"	19754390	19754390	"+"	3.54213428124366e-82	3.80038383294374e-80	-78.4573618652188
"139129"	"NC_035780.1"	19754434	19754434	"+"	4.48758203258394e-142	2.94348052255024e-139	-83.5653307540267
"139130"	"NC_035780.1"	19755326	19755326	"+"	3.08558933209036e-180	1.0537482346768e-176	-84.7614941800015
"139131"	"NC_035780.1"	19755405	19755405	"+"	8.94398217649557e-185	3.8803432631388e-181	-85.8172681131927
"139132"	"NC_035780.1"	19755470	19755470	"+"	4.19093019975797e-122	1.39967473832335e-119	-77.5496648136037
"139133"	"NC_035780.1"	19755715	19755715	"+"	7.19018193215885e-131	3.19616567073802e-128	-83.5335335335335
"139134"	"NC_035780.1"	19755782	19755782	"+"	2.35915241265375e-129	9.94401306080103e-127	-81.9831438429775
"139135"	"NC_035780.1"	19755791	19755791	"+"	6.48606418849937e-132	2.9718406551465e-129	-82.0637885706379
"139137"	"NC_035780.1"	19755973	19755973	"+"	2.92652080288692e-58	1.61766121761408e-56	-78.6080555785295
"139138"	"NC_035780.1"	19756024	19756024	"+"	6.6203531446904e-90	8.75340626852147e-88	-79.2668934958063
"139143"	"NC_035780.1"	19756112	19756112	"+"	7.99441314467725e-90	1.05511471772212e-87	-77.5477707006369
"139144"	"NC_035780.1"	19756119	19756119	"+"	4.42653955317298e-90	5.875962269228e-88	-82.7866718729663
"139154"	"NC_035780.1"	19757630	19757630	"+"	6.21775757146184e-117	1.77397132514107e-114	-81.9322580645161
"139163"	"NC_035780.1"	19762255	19762255	"+"	2.69386893088374e-170	5.69780621275875e-167	-76.4478786776277
"139178"	"NC_035780.1"	19763770	19763770	"+"	2.68371389007197e-166	4.74693513441763e-163	-81.5114049047211
