FPKM.S16F,FPKM.S19F,FPKM.S22F,FPKM.S29F,FPKM.S35F,FPKM.S36F,FPKM.S39F,FPKM.S3F,FPKM.S41F,FPKM.S44F,FPKM.S50F,FPKM.S52F,FPKM.S53F,FPKM.S54F,FPKM.S76F,FPKM.S77F,female_sum_transcript_counts,female_median_transcript_counts,female_mean_transcript_counts,female_max_transcript_counts,female_min_transcript_counts,female_std_dev_transcript_counts
1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,9,1,1.05555555555556,9,0,2.57791575073194
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,9,1,1.05555555555556,9,0,2.57791575073194
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,3,0,2,1,1,1,1,1,1,1,1,1,1,18,1,2.05555555555556,18,0,5.11961565282851
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,30,2,3.44444444444444,30,1,8.46148378352934
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5,0,0.555555555555556,5,0,1.4796284707732
0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,10,1,1.16666666666667,10,0,2.85560805337451
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,5,0,0.555555555555556,5,0,1.4796284707732
0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,13,1,1.5,13,0,3.68943149575985
3,1,1,2,1,2,1,1,1,1,1,1,1,3,1,2,23,1,2.61111111111111,23,1,6.51839526097993
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,8,1,0.944444444444444,8,0,2.30042298592414
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,13,1,1.5,13,0,3.68943149575985
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
11,7,6,10,10,7,7,7,8,5,6,6,4,8,5,5,112,7,12.8333333333333,112,4,31.6195974325883
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,64,4,7.33333333333333,64,4,18.0094037752121
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31,2,3.55555555555556,31,1,8.74263946734435
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,9,1,1.05555555555556,9,0,2.57791575073194
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,18,1,2.05555555555556,18,1,5.07803016519325
0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,7,0,0.777777777777778,7,0,2.03740737374349
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,26,2,3,26,1,7.3348483283569
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0.333333333333333,3,0,0.920949590448982
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,4,0,0.444444444444444,4,0,1.20048001373388
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,8,1,0.944444444444444,8,0,2.30042298592414
1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,18,1,2.05555555555556,18,1,5.07803016519325
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,29,2,3.33333333333333,29,1,8.18014760348582
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0.444444444444444,4,0,1.20048001373388
2,1,2,2,3,3,3,2,3,2,3,3,3,3,2,3,40,3,4.61111111111111,40,1,11.2907137736773
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,64,4,7.33333333333333,64,4,18.0094037752121
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,28,2,3.22222222222222,28,1,7.89861164025814
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,29,2,3.33333333333333,29,1,8.18014760348582
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,6,0,0.666666666666667,6,0,1.75857686570493
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,0,0,1,0,1,0,0,1,2,0,2,1,1,1,1,12,1,1.38888888888889,12,0,3.44058496865196
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0.444444444444444,4,0,1.20048001373388
0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,11,1,1.27777777777778,11,0,3.13344684397943
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,2,2,2,1,3,1,2,2,3,3,1,2,1,0,26,2,3,26,0,7.39240279257151
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,13,1,1.5,13,0,3.68943149575985
0,1,1,2,1,0,2,1,2,2,1,2,1,1,1,1,19,1,2.16666666666667,19,0,5.40514647957005
1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,10,1,1.16666666666667,10,0,2.85560805337451
1,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,15,1,1.72222222222222,15,0,4.25745188245881
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5,0,0.555555555555556,5,0,1.4796284707732
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,5,0,0.555555555555556,5,0,1.4796284707732
1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0.555555555555556,5,0,1.4796284707732
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,7,0,0.777777777777778,7,0,2.03740737374349
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
4,0,1,2,0,1,1,1,1,1,1,1,1,1,1,0,17,1,1.94444444444444,17,0,4.87447068230866
2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,31,2,3.55555555555556,31,1,8.74263946734435
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,13,1,1.5,13,0,3.68943149575985
1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,11,1,1.27777777777778,11,0,3.13344684397943
0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,7,0,0.777777777777778,7,0,2.03740737374349
0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,5,0,0.555555555555556,5,0,1.4796284707732
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0.666666666666667,6,0,1.84189918089796
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,12,1,1.38888888888889,12,0,3.41139633090525
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,5,0,0.555555555555556,5,0,1.4796284707732
1,0,1,1,0,0,1,1,0,0,1,2,1,1,1,0,11,1,1.27777777777778,11,0,3.14936328867355
1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,10,1,1.16666666666667,10,0,2.85560805337451
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.222222222222222,2,0,0.714344500814293
0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,10,1,1.16666666666667,10,0,2.85560805337451
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,2,0,2,3,2,2,0,2,0,2,2,2,0,1,2,24,2,2.77777777777778,24,0,6.83011710778485
0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,6,0,0.666666666666667,6,0,1.75857686570493
1,0,0,1,0,0,0,1,1,1,0,2,1,1,1,0,10,1,1.16666666666667,10,0,2.87306410553217
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,13,1,1.5,13,0,3.68943149575985
2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,24,2,2.77777777777778,24,1,6.76997121766894
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,8,1,0.944444444444444,8,0,2.30042298592414
1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,9,1,1.05555555555556,9,0,2.57791575073194
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,2,1,1,2,0,2,1,1,2,2,0,0,0,2,17,1,1.94444444444444,17,0,4.86420234290132
2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,29,2,3.33333333333333,29,1,8.18014760348582
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
0,1,1,1,0,1,0,1,2,0,1,1,0,1,1,1,12,1,1.38888888888889,12,0,3.42602173468205
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1.94444444444444,17,1,4.79074160996264
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.222222222222222,2,0,0.640537325878533
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2,6,0,0.666666666666667,6,0,1.78678274913113
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,25,2,2.88888888888889,25,1,7.0525657123895
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
3,0,2,2,1,0,4,3,1,2,1,4,0,0,0,0,23,1,2.61111111111111,23,0,6.63231670885173
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,48,3,5.5,48,3,13.5070528314091
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,2,1,1,1,1,1,0,0,0,1,1,0,0,1,11,1,1.27777777777778,11,0,3.14936328867355
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
4,2,1,4,4,4,0,0,0,3,0,5,1,3,0,4,35,3,4.05555555555556,35,0,10.0162903760971
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,11,1,1.27777777777778,11,0,3.13344684397943
0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0.666666666666667,6,0,1.75857686570493
4,1,1,3,2,1,2,2,1,2,1,4,3,1,1,2,31,2,3.55555555555556,31,1,8.78827314413742
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0.222222222222222,2,0,0.640537325878533
0,3,2,2,2,1,1,1,3,1,1,1,3,2,1,1,25,1,2.83333333333333,25,0,7.12070904857777
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0.444444444444444,4,0,1.20048001373388
1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,18,1,2.05555555555556,18,1,5.07803016519325
1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,18,1,2.05555555555556,18,1,5.07803016519325
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
8,7,6,7,8,9,5,4,8,13,8,13,8,8,11,10,133,8,15.2222222222222,133,4,37.5752468648542
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,7,0,0.777777777777778,7,0,2.03740737374349
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,95,6,10.8888888888889,95,5,26.7486152646694
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,44,3,5.05555555555556,44,2,12.3968074439775
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32,2,3.66666666666667,32,2,9.00470188760606
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,3,3,5,5,3,2,1,4,5,2,4,3,2,2,2,47,3,5.38888888888889,47,1,13.3136185817879
0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,7,0,0.777777777777778,7,0,2.03740737374349
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0.333333333333333,3,0,0.920949590448982
1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,7,0,0.777777777777778,7,0,2.03740737374349
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,6,0,0.666666666666667,6,0,1.75857686570493
2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,29,2,3.33333333333333,29,1,8.18014760348582
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0.222222222222222,2,0,0.640537325878533
1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,11,1,1.27777777777778,11,0,3.13344684397943
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.111111111111111,1,0,0.357172250407147
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
4,3,4,4,3,3,3,4,4,4,3,3,4,3,3,2,54,3,6.16666666666667,54,2,15.2366169917898
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0.333333333333333,3,0,0.920949590448982
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0.333333333333333,3,0,0.920949590448982
2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,23,1,2.61111111111111,23,1,6.50303596625189
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,0,1,1,0,0,1,2,1,2,1,1,1,0,1,1,14,1,1.61111111111111,14,0,3.99265934312176
1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,8,1,0.944444444444444,8,0,2.30042298592414
2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,22,1,2.5,22,1,6.21920987172578
1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,16,1,1.83333333333333,16,0,4.53493202436469
1,2,2,2,1,1,0,2,2,1,0,2,2,1,1,0,20,1,2.27777777777778,20,0,5.69876271934988
1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,13,1,1.5,13,0,3.68943149575985
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,12,1,1.38888888888889,12,0,3.41139633090525
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1.94444444444444,17,1,4.79074160996264
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,45,3,5.16666666666667,45,2,12.6791187749801
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,15,1,1.72222222222222,15,0,4.24569152570604
0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0.333333333333333,3,0,0.973728991120295
2,1,2,2,2,1,1,2,2,1,0,1,1,1,1,1,21,1,2.38888888888889,21,0,5.96584684937667
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,7,0,0.777777777777778,7,0,2.03740737374349
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.222222222222222,2,0,0.640537325878533
1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,19,1,2.16666666666667,19,1,5.3643936821154
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,8,1,0.944444444444444,8,0,2.30042298592414
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,4,11,0,1.22222222222222,11,0,3.33709664105934
3,2,1,3,1,2,0,3,2,3,2,1,3,2,0,1,29,2,3.33333333333333,29,0,8.2466282993038
2,2,1,1,1,0,2,0,1,2,1,1,0,2,1,1,18,1,2.05555555555556,18,0,5.12937271337214
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,14,1,1.61111111111111,14,0,3.96753432628094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1.83333333333333,16,1,4.50235094380303
