"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"247656"	"NC_035780.1"	32417165	32417165	"+"	4.24664038442717e-67	1.86524568153712e-63	62.3493616513543
"247660"	"NC_035780.1"	32417587	32417587	"+"	4.26452192438206e-43	3.53697029966979e-40	55.618203785743
"250142"	"NC_035780.1"	32797113	32797113	"+"	1.03810661240168e-46	1.13631414941282e-43	-54.5282946918853
"250354"	"NC_035780.1"	32820644	32820644	"+"	5.13719784372115e-35	2.18978512447873e-32	51.0287081339713
"251687"	"NC_035780.1"	32892395	32892395	"+"	1.28447805192198e-66	5.48722456538229e-63	-52.1902834008097
"254388"	"NC_035780.1"	33170290	33170290	"+"	1.07617039480636e-25	1.88162243791751e-23	-54.6031746031746
"254439"	"NC_035780.1"	33176294	33176294	"+"	1.31157064889502e-99	4.70133656409429e-95	-61.3899613899614
"254441"	"NC_035780.1"	33176473	33176473	"+"	4.9029395632239e-54	9.00466914648713e-51	-61.7383655845194
"254442"	"NC_035780.1"	33176490	33176490	"+"	4.40334471205892e-43	3.64629058369112e-40	-55.5014895729891
"254448"	"NC_035780.1"	33176977	33176977	"+"	5.09149128152712e-28	1.12913746408813e-25	-54.9295774647887
"254449"	"NC_035780.1"	33177397	33177397	"+"	1.13750031132762e-44	1.06847003485105e-41	-70.6813530757193
"254453"	"NC_035780.1"	33177526	33177526	"+"	6.2810919912584e-61	1.8053205354473e-57	73.3728914763397
"254493"	"NC_035780.1"	33183872	33183872	"+"	2.00874831446351e-47	2.32830745342269e-44	-61.5859751112726
"254576"	"NC_035780.1"	33191921	33191921	"+"	5.72746776226685e-33	2.03546872901254e-30	53.4746258277622
"254866"	"NC_035780.1"	33227830	33227830	"+"	8.42214969974605e-37	4.18760599900991e-34	-53.8369498431588
"254872"	"NC_035780.1"	33228777	33228777	"+"	4.35718638301646e-29	1.07236875876728e-26	-56.5848214285714
"254920"	"NC_035780.1"	33236542	33236542	"+"	1.16236552584119e-24	1.82438132318121e-22	-52.266081871345
"258486"	"NC_035780.1"	33516609	33516609	"+"	5.43784209982821e-49	7.07469082227629e-46	63.2666198501873
"264061"	"NC_035780.1"	33946007	33946007	"+"	3.65378691057901e-60	1.0065739696747e-56	-70.8901958545081
"271512"	"NC_035780.1"	34761935	34761935	"+"	4.22217999610105e-44	3.78578610213801e-41	57.4670478862096
"272591"	"NC_035780.1"	34875493	34875493	"+"	1.10127090690635e-25	1.9236757387845e-23	-60.4987229466326
"281581"	"NC_035780.1"	35945945	35945945	"+"	1.03383509188298e-26	2.0099988641367e-24	54.0082987551867
"281596"	"NC_035780.1"	35947549	35947549	"+"	2.36311817300852e-41	1.71024312146876e-38	61.8917262512768
"281849"	"NC_035780.1"	35986740	35986740	"+"	3.23001249250888e-58	7.80842418924949e-55	-54.7254878196582
"281850"	"NC_035780.1"	35986818	35986818	"+"	4.14876940940598e-50	5.84901965818833e-47	-57.6202743871271
"282654"	"NC_035780.1"	36105833	36105833	"+"	4.16713116743187e-28	9.31562225283273e-26	-50.346069972504
"288947"	"NC_035780.1"	37141531	37141531	"+"	3.10320526492215e-20	2.9546655235626e-18	-53.6822627544277
"291881"	"NC_035780.1"	37968431	37968431	"+"	2.21002422216667e-20	2.1438378838558e-18	58.0922098569157
"292180"	"NC_035780.1"	37999472	37999472	"+"	6.10419230810771e-29	1.47967836270383e-26	-54.9808130284217
"292185"	"NC_035780.1"	38000580	38000580	"+"	1.39292370663021e-59	3.6750119848846e-56	-62.4988990248506
"292554"	"NC_035780.1"	38035994	38035994	"+"	6.49440571301665e-79	5.75367940004886e-75	78.3236994219653
"292993"	"NC_035780.1"	38107252	38107252	"+"	1.76607277659103e-25	3.01683720564264e-23	-50.4878545717973
"293083"	"NC_035780.1"	38121308	38121308	"+"	2.91415299594207e-66	1.21333140205819e-62	-71.1111111111111
"294291"	"NC_035780.1"	38210166	38210166	"+"	1.90020851552198e-32	6.42298216588159e-30	54.7829286239882
"294893"	"NC_035780.1"	38269142	38269142	"+"	5.13585883143573e-30	1.38202538877469e-27	-57.6576576576577
"297196"	"NC_035780.1"	38678630	38678630	"+"	9.45761529068933e-48	1.12830098516295e-44	-57.7389127979733
"298078"	"NC_035780.1"	39062736	39062736	"+"	3.4779274085987e-40	2.28048685699472e-37	50.561797752809
"298381"	"NC_035780.1"	39152406	39152406	"+"	7.78355656986541e-22	8.94831441017081e-20	-50.8183471408365
"298819"	"NC_035780.1"	39240137	39240137	"+"	2.04698873165119e-10	5.27516343729724e-09	-52.375
"306695"	"NC_035780.1"	40004061	40004061	"+"	4.4632474332853e-40	2.91004355691519e-37	-57.3279352226721
"306722"	"NC_035780.1"	40007325	40007325	"+"	1.09898323722704e-60	3.12986680062108e-57	59.9002329057601
"330080"	"NC_035780.1"	41938220	41938220	"+"	6.7944678861123e-34	2.61041051859196e-31	-58.1224647479235
"330081"	"NC_035780.1"	41938275	41938275	"+"	1.23332447286416e-34	5.07206954561444e-32	-55.6704980842912
"342290"	"NC_035780.1"	43059876	43059876	"+"	5.24522388747484e-26	9.48802183167855e-24	-51.0542168674699
"347794"	"NC_035780.1"	44520628	44520628	"+"	2.63572546869513e-26	4.90867103246335e-24	51.1904761904762
"353011"	"NC_035780.1"	45410096	45410096	"+"	1.4403190272897e-30	4.07592336513875e-28	-51.1375661375661
"353624"	"NC_035780.1"	45751181	45751181	"+"	1.35082667173198e-19	1.19140890553165e-17	-56.1355764473033
"356946"	"NC_035780.1"	46716252	46716252	"+"	1.27924732931326e-33	4.80183173526469e-31	51.421188630491
"357445"	"NC_035780.1"	46847625	46847625	"+"	2.57150016734439e-34	1.02837671007635e-31	51.101958814666
"357611"	"NC_035780.1"	46886260	46886260	"+"	9.95026233812139e-31	2.86097351477217e-28	-53.3492822966507
"359805"	"NC_035780.1"	47079190	47079190	"+"	2.96049661378531e-48	3.64916040497368e-45	-52.0488969194049
"359807"	"NC_035780.1"	47079379	47079379	"+"	1.88800753024749e-43	1.60824755448919e-40	-51.0689392608212
"361588"	"NC_035780.1"	47222577	47222577	"+"	5.45487148967602e-98	1.73583065708247e-93	78.494623655914
"364259"	"NC_035780.1"	47493349	47493349	"+"	1.27637837570666e-44	1.19333521002506e-41	51.9633273703041
"365453"	"NC_035780.1"	47748755	47748755	"+"	1.29678536202397e-41	9.56267334682459e-39	-59.2940685045948
"366315"	"NC_035780.1"	48055731	48055731	"+"	7.16575228707488e-31	2.09139550803396e-28	50.8281573498965
"366628"	"NC_035780.1"	48156632	48156632	"+"	1.1633957137319e-28	2.74563032793042e-26	54.7999137094165
"367119"	"NC_035780.1"	48387816	48387816	"+"	3.82649182532607e-47	4.33927328354382e-44	-54.0608764873471
"367521"	"NC_035780.1"	48530844	48530844	"+"	4.74186172853536e-40	3.08718232370236e-37	-62.8724216959511
"367644"	"NC_035780.1"	48570953	48570953	"+"	3.72319753230888e-37	1.90936950083715e-34	-53.1185728821632
"370612"	"NC_035780.1"	50148254	50148254	"+"	1.28929223711554e-63	4.49238779712328e-60	60.4612168959735
"375623"	"NC_035780.1"	52470854	52470854	"+"	6.26523649196241e-32	2.01114586469348e-29	-50.2297517506643
"375636"	"NC_035780.1"	52475061	52475061	"+"	1.16596918271431e-51	1.81442182470402e-48	-51.8723511543864
"375917"	"NC_035780.1"	52577479	52577479	"+"	1.62502616017015e-62	5.25148282987702e-59	57.7010799945844
"375961"	"NC_035780.1"	52595347	52595347	"+"	9.1780626344447e-33	3.19513244633957e-30	50.4399465224015
"376918"	"NC_035780.1"	52991474	52991474	"+"	1.2112029821099e-26	2.33663097177752e-24	-53.71605139047
"382502"	"NC_035780.1"	54076168	54076168	"+"	7.5984373529339e-66	3.07339807952308e-62	-53.0183420398218
"382689"	"NC_035780.1"	54104215	54104215	"+"	4.54565901413654e-54	8.3780973501408e-51	-66.7535853976532
"382696"	"NC_035780.1"	54105720	54105720	"+"	1.84208093051503e-32	6.23055439723691e-30	-54.9781954425404
"382858"	"NC_035780.1"	54128996	54128996	"+"	1.23994715783374e-56	2.6796973871782e-53	63.0120323492669
"382862"	"NC_035780.1"	54129582	54129582	"+"	6.84929675890629e-57	1.5041059144208e-53	51.7661632845682
"383021"	"NC_035780.1"	54159911	54159911	"+"	3.30731699238593e-56	6.95478289953783e-53	-55.5408738548274
"383241"	"NC_035780.1"	54184795	54184795	"+"	3.09722660833763e-28	7.0143583247561e-26	-50.4381457745558
"386516"	"NC_035780.1"	54643017	54643017	"+"	1.34393387743688e-52	2.22575054320936e-49	-53.2796042132142
"386527"	"NC_035780.1"	54644256	54644256	"+"	2.90597569415332e-38	1.63580344771711e-35	56.6553624417126
"386528"	"NC_035780.1"	54644614	54644614	"+"	2.30487149783207e-74	1.57973495231314e-70	58.4967071321233
"386529"	"NC_035780.1"	54644634	54644634	"+"	3.56765376391212e-77	2.91251548838102e-73	55.56898017631
"386670"	"NC_035780.1"	54661231	54661231	"+"	5.71228966084037e-37	2.87738731119306e-34	-50.5624647102257
"386863"	"NC_035780.1"	54694290	54694290	"+"	8.35558503397991e-60	2.23858087681503e-56	-64.804469273743
"386920"	"NC_035780.1"	54704632	54704632	"+"	1.51807866038505e-39	9.49681590276407e-37	63.6570428696413
"387077"	"NC_035780.1"	54722550	54722550	"+"	1.48389718295173e-34	6.05861091257746e-32	53.2994923857868
"387709"	"NC_035780.1"	54762157	54762157	"+"	3.88193790652095e-24	5.75211982860859e-22	-51.25
"387738"	"NC_035780.1"	54766406	54766406	"+"	1.88596129372452e-13	7.54094990830719e-12	-51.6594516594517
"387770"	"NC_035780.1"	54772496	54772496	"+"	1.30265998931224e-51	2.02410299790143e-48	58.7349397590361
"387772"	"NC_035780.1"	54772691	54772691	"+"	3.00405665570381e-93	7.26218511868775e-89	65.8682634730539
"387803"	"NC_035780.1"	54778070	54778070	"+"	1.81683802787128e-28	4.20502492944224e-26	66.4349553128103
"388251"	"NC_035780.1"	54828439	54828439	"+"	4.21922070089735e-62	1.32371583843421e-58	-72.5843017547618
"388991"	"NC_035780.1"	54903333	54903333	"+"	1.2243735567066e-13	5.02518583536132e-12	-50.3853564547206
"389144"	"NC_035780.1"	54937657	54937657	"+"	7.1454855487532e-34	2.74121770455193e-31	53.0347608150812
"390468"	"NC_035780.1"	55065008	55065008	"+"	6.40537790661517e-34	2.46822145743805e-31	-55.7362754018805
"390474"	"NC_035780.1"	55065114	55065114	"+"	4.57181340283099e-41	3.23882411873668e-38	-57.6155213270142
"391978"	"NC_035780.1"	55252990	55252990	"+"	7.70841072187638e-36	3.52579255470968e-33	-51.6083242173256
"393156"	"NC_035780.1"	55367047	55367047	"+"	3.28543546014524e-57	7.38695384680575e-54	-68.7247082528755
"393312"	"NC_035780.1"	55377964	55377964	"+"	4.05291724340575e-62	1.27538994254527e-58	66.1265536723164
"393503"	"NC_035780.1"	55403424	55403424	"+"	1.41276992845837e-28	3.30787225689082e-26	-53.2199100112486
"393735"	"NC_035780.1"	55446035	55446035	"+"	3.24923163029978e-43	2.71729753852525e-40	56.7496458206841
"393756"	"NC_035780.1"	55451099	55451099	"+"	1.76682018040358e-91	3.85305510374778e-87	-69.4783315905658
"393759"	"NC_035780.1"	55451373	55451373	"+"	5.96371820900566e-53	1.01462032038388e-49	-52.2403921029728
"393760"	"NC_035780.1"	55451483	55451483	"+"	3.29972030048666e-99	1.1433613982287e-94	-67.7080019993638
"393761"	"NC_035780.1"	55451834	55451834	"+"	4.461696741062e-37	2.27128672279828e-34	-54.7137439046415
"393769"	"NC_035780.1"	55453143	55453143	"+"	9.10288642411353e-22	1.03755693485522e-19	50.2056128706442
"393858"	"NC_035780.1"	55465586	55465586	"+"	1.00966152182942e-27	2.1725331895983e-25	54.2246468479865
"394234"	"NC_035780.1"	55518895	55518895	"+"	9.7528403944725e-22	1.10819653609249e-19	-50.6736230352661
"395640"	"NC_035780.1"	55676974	55676974	"+"	5.63438792537208e-57	1.24882491222309e-53	-60.5
"396900"	"NC_035780.1"	55788493	55788493	"+"	4.71682186883168e-18	3.45083187731087e-16	50.7320832263036
"398647"	"NC_035780.1"	56030936	56030936	"+"	1.52297099083304e-33	5.68044440972631e-31	50.5921052631579
"398655"	"NC_035780.1"	56031603	56031603	"+"	2.25171495838583e-34	9.04200896129694e-32	57.3257891602144
"398657"	"NC_035780.1"	56031721	56031721	"+"	5.30273531589994e-27	1.06058878473132e-24	55.8440713263048
"398658"	"NC_035780.1"	56031745	56031745	"+"	1.23201606448813e-25	2.14007131690988e-23	51.4861500155618
"398660"	"NC_035780.1"	56031807	56031807	"+"	1.97549630649906e-27	4.12800189606547e-25	52.1276595744681
"398661"	"NC_035780.1"	56031810	56031810	"+"	6.54846406430872e-28	1.43692187465135e-25	53.386494144788
"398720"	"NC_035780.1"	56036682	56036682	"+"	1.54871393952813e-41	1.13506452179664e-38	52.0121510480767
"399565"	"NC_035780.1"	56134711	56134711	"+"	1.47070257734716e-26	2.8127188386102e-24	53.913714319625
"400247"	"NC_035780.1"	56253761	56253761	"+"	5.08873988887142e-78	4.27745302954656e-74	72.7591427905893
"400256"	"NC_035780.1"	56254434	56254434	"+"	1.46788448242882e-25	2.5290779255965e-23	-54.2483660130719
"400268"	"NC_035780.1"	56255173	56255173	"+"	5.27587803870926e-55	1.02382982598478e-51	-53.5864978902954
"400365"	"NC_035780.1"	56266946	56266946	"+"	1.41930204804776e-32	4.84789224755722e-30	-52.791027653665
"400936"	"NC_035780.1"	56336370	56336370	"+"	3.35979283089482e-34	1.32913740103856e-31	-52.5046382189239
"405949"	"NC_035780.1"	57003736	57003736	"+"	1.00482616034973e-32	3.48523319681906e-30	52.0013949703569
"406423"	"NC_035780.1"	57117828	57117828	"+"	1.4317563818051e-30	4.05316334809917e-28	53.953488372093
"406452"	"NC_035780.1"	57120725	57120725	"+"	2.23823668660526e-36	1.06842061275859e-33	-52.3529411764706
"406550"	"NC_035780.1"	57139986	57139986	"+"	1.81215533981961e-29	4.63254981642192e-27	-55.6837606837607
"406725"	"NC_035780.1"	57174319	57174319	"+"	2.18836206373003e-41	1.58856068918069e-38	-67.773492286115
"406772"	"NC_035780.1"	57179112	57179112	"+"	3.98237449578682e-105	2.29983799490601e-100	67.2086326279687
"408386"	"NC_035780.1"	57318004	57318004	"+"	6.57436293858384e-43	5.36288252923744e-40	-52.1957671957672
"411331"	"NC_035780.1"	57821324	57821324	"+"	4.32921399864765e-33	1.55664153434369e-30	-50.174558469753
"412750"	"NC_035780.1"	57935117	57935117	"+"	8.61875002626669e-50	1.18613271854831e-46	66.9968936277391
"415081"	"NC_035780.1"	58143232	58143232	"+"	2.85440554174802e-34	1.13713955169041e-31	50.7844628471635
"415299"	"NC_035780.1"	58177833	58177833	"+"	1.13758880675358e-15	6.147069050974e-14	54.846356453029
"415606"	"NC_035780.1"	58202994	58202994	"+"	1.05818173349326e-32	3.66093158646557e-30	51.4069369809477
"415806"	"NC_035780.1"	58223496	58223496	"+"	5.82627246212657e-30	1.56040559894957e-27	50.6726381036714
"416701"	"NC_035780.1"	58286688	58286688	"+"	2.2444717852929e-52	3.66654591922532e-49	51.0277331906545
"421392"	"NC_035780.1"	58625071	58625071	"+"	1.07324806122121e-30	3.07595663699595e-28	54.3602103418054
"424344"	"NC_035780.1"	58897466	58897466	"+"	1.06677385006138e-59	2.82887622652991e-56	52.9512339552457
"424376"	"NC_035780.1"	58907761	58907761	"+"	4.74958982842366e-51	7.10393457327784e-48	-51.9952235826694
"430964"	"NC_035780.1"	59435485	59435485	"+"	1.68774742656007e-28	3.91933771865653e-26	-50.5801687763713
"431009"	"NC_035780.1"	59441680	59441680	"+"	2.87083405204724e-65	1.1121442350989e-61	80.2575107296137
"431069"	"NC_035780.1"	59452641	59452641	"+"	1.05487572431732e-37	5.64844414054826e-35	-58.2267075148675
"431765"	"NC_035780.1"	59563397	59563397	"+"	2.76125020659234e-45	2.71384222675312e-42	-53.6657920429583
"433348"	"NC_035780.1"	59709481	59709481	"+"	7.56410462358123e-38	4.09599440841836e-35	-52.4321705426356
"433350"	"NC_035780.1"	59709496	59709496	"+"	1.96003710913904e-40	1.31478171050898e-37	-51.1997993684666
"435470"	"NC_035780.1"	60007133	60007133	"+"	1.77417004814737e-48	2.22737098534202e-45	60.2835306561124
"438718"	"NC_035780.1"	60270094	60270094	"+"	3.2396802883143e-30	8.89193490986216e-28	-50.6702943358892
"444631"	"NC_035780.1"	60817041	60817041	"+"	4.17152956074775e-31	1.24404796136546e-28	55.7634320175439
"448967"	"NC_035780.1"	61138929	61138929	"+"	4.16725567033757e-19	3.47766365378693e-17	50.6186440677966
"450047"	"NC_035780.1"	61314951	61314951	"+"	1.77365403847699e-27	3.72570412214136e-25	51.2222222222222
"450943"	"NC_035780.1"	61423402	61423402	"+"	7.62800183203359e-51	1.11891329687781e-47	-53.3280689160086
"451990"	"NC_035780.1"	61550715	61550715	"+"	5.19725906541824e-51	7.7364058484693e-48	-55.0316983650317
"452000"	"NC_035780.1"	61551617	61551617	"+"	3.78907590660123e-40	2.47825485292155e-37	-55.4138723013321
"459433"	"NC_035780.1"	62737929	62737929	"+"	4.0208493628997e-33	1.44810138792812e-30	54.988945897468
"460035"	"NC_035780.1"	62782869	62782869	"+"	3.03722217102051e-21	3.26080015654251e-19	55.3990610328638
"461503"	"NC_035780.1"	62904052	62904052	"+"	1.59694730373529e-55	3.20677165505571e-52	-58.6222732491389
"468928"	"NC_035780.1"	63410408	63410408	"+"	1.58640424454995e-66	6.73093552537349e-63	69.3709582598471
"472095"	"NC_035780.1"	63631587	63631587	"+"	6.02411829452106e-24	8.73783698092788e-22	55.8709677419355
"472279"	"NC_035780.1"	63649628	63649628	"+"	6.47096377698471e-47	7.18655529881376e-44	-54.3628733376935
"473721"	"NC_035780.1"	63805918	63805918	"+"	3.45134991104558e-31	1.03571140907003e-28	64.3032464224517
"475813"	"NC_035780.1"	63934571	63934571	"+"	2.13998795893449e-80	2.12535062991942e-76	-64.814479638009
"475963"	"NC_035780.1"	63964697	63964697	"+"	2.12074096605886e-35	9.35442545149185e-33	52.1716438231824
"475971"	"NC_035780.1"	63972580	63972580	"+"	1.06471519357388e-62	3.50246674626501e-59	-78.4877107957074
"478570"	"NC_035780.1"	64855279	64855279	"+"	5.05838221411233e-18	3.68593117332234e-16	50.752508361204
"480947"	"NC_035781.1"	31393	31393	"+"	5.09448801916002e-37	2.5778478686146e-34	-61.8056095097506
"481353"	"NC_035781.1"	204621	204621	"+"	3.25454969186634e-31	9.79367252711137e-29	60.3342672835082
"481355"	"NC_035781.1"	204893	204893	"+"	2.37366965269431e-45	2.35144302385085e-42	-66.5851018775587
"484479"	"NC_035781.1"	543132	543132	"+"	2.98288837304652e-48	3.67530819186575e-45	53.904282115869
"485594"	"NC_035781.1"	627749	627749	"+"	1.94678290734907e-65	7.64620484044305e-62	-72.8683061365203
"485877"	"NC_035781.1"	653791	653791	"+"	5.2126593319743e-47	5.83691071203824e-44	57.5847856278841
"485955"	"NC_035781.1"	659591	659591	"+"	6.14914176961617e-39	3.65053075408478e-36	-52.378932484977
"485961"	"NC_035781.1"	660586	660586	"+"	1.77962810698147e-82	2.0108009448677e-78	-63.9786504371347
"485962"	"NC_035781.1"	660616	660616	"+"	3.67924392168108e-125	5.73690280156105e-120	-81.8971404018936
"486017"	"NC_035781.1"	666683	666683	"+"	8.76323354287087e-58	2.05630869264515e-54	61.335874966807
"486070"	"NC_035781.1"	672488	672488	"+"	8.92128020340509e-53	1.4973743067878e-49	58.7589426914677
"486667"	"NC_035781.1"	710966	710966	"+"	7.04560883068803e-41	4.9099197564548e-38	50.5494505494505
"487296"	"NC_035781.1"	779650	779650	"+"	1.36706558375319e-30	3.87671639862049e-28	50.1630181648812
"487365"	"NC_035781.1"	784342	784342	"+"	1.11789853954285e-47	1.32554826839919e-44	53.1397514183015
"487366"	"NC_035781.1"	784347	784347	"+"	8.01429145502889e-52	1.25844660829471e-48	59.0582178817473
"488256"	"NC_035781.1"	843577	843577	"+"	1.54920095976893e-37	8.19267139886324e-35	51.2730806608358
"489914"	"NC_035781.1"	1081992	1081992	"+"	1.30537359388435e-39	8.21230008913069e-37	57.2643064016778
"489943"	"NC_035781.1"	1082773	1082773	"+"	2.6841277385469e-56	5.69422668027188e-53	54.9768297669347
"490277"	"NC_035781.1"	1114173	1114173	"+"	3.70608333022302e-21	3.93755277571926e-19	53.4574746312376
"490302"	"NC_035781.1"	1117885	1117885	"+"	2.20834169509348e-35	9.71197807671778e-33	54.1955701594256
"490888"	"NC_035781.1"	1152439	1152439	"+"	6.33201415910363e-52	1.00185336097304e-48	-57.9001029973262
"491717"	"NC_035781.1"	1360898	1360898	"+"	1.19894618170794e-21	1.34775461606237e-19	-55.6217345872518
"492222"	"NC_035781.1"	1467096	1467096	"+"	4.98777913962843e-28	1.10700322778735e-25	58.1901203819012
"492255"	"NC_035781.1"	1483355	1483355	"+"	3.36350282472366e-36	1.58398668563469e-33	-52.0635481023831
"493374"	"NC_035781.1"	1955741	1955741	"+"	1.02844984004265e-74	7.20729022042946e-71	53.7586423632935
"493672"	"NC_035781.1"	2067220	2067220	"+"	2.86438049838663e-25	4.78576776807383e-23	-50.2378913312399
"494155"	"NC_035781.1"	2273729	2273729	"+"	2.54357098970303e-81	2.66180664810648e-77	70.23988005997
"494925"	"NC_035781.1"	2342689	2342689	"+"	4.48451972153072e-42	3.44205671818987e-39	58.4745762711864
"494962"	"NC_035781.1"	2346076	2346076	"+"	2.24780051274858e-65	8.76227108982057e-62	-68.6643078283945
"495219"	"NC_035781.1"	2369886	2369886	"+"	3.58321996840857e-16	2.06607242809077e-14	-51.260392417692
"496173"	"NC_035781.1"	2464875	2464875	"+"	1.32141945178205e-104	7.35870808197184e-100	-92.4170616113744
"496432"	"NC_035781.1"	2490447	2490447	"+"	2.28798400805519e-44	2.09610164900174e-41	56.1935716865294
"496479"	"NC_035781.1"	2495872	2495872	"+"	2.04225263610655e-56	4.3621994228677e-53	-53.4074707727402
