FPKM.S13M,FPKM.S16F,FPKM.S19F,FPKM.S39F,FPKM.S44F,FPKM.S52F,FPKM.S53F,FPKM.S54F,FPKM.S64M,FPKM.S6M,FPKM.S76F,FPKM.S7M,controls_sum_transcript_counts,controls_median_transcript_counts,controls_mean_transcript_counts,controls_max_transcript_counts,controls_min_transcript_counts,controls_std_dev_transcript_counts
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,2,2,2,2,2,1,2,2,1,2,1,21,2,3.14285714285714,21,1,6.39657067861981
1,0,0,1,1,1,0,0,1,1,0,1,7,1,1.07142857142857,7,0,2.17710723630402
3,2,1,3,2,3,3,3,3,2,2,1,28,3,4.21428571428571,28,1,8.54237899507849
1,0,0,0,0,0,0,0,1,1,0,0,3,0,0.428571428571429,3,0,0.998573412195527
2,4,4,4,4,4,4,4,3,2,4,2,41,4,6.14285714285714,41,2,12.4860065731225
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,2,2,1,2,2,2,1,1,2,1,18,2,2.71428571428571,18,1,5.48073128023501
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.142857142857143,1,0,0.390462526234922
2,2,2,1,2,2,2,2,2,2,1,1,21,2,3.14285714285714,21,1,6.39657067861981
1,0,0,0,1,0,0,0,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,0,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
2,2,2,2,2,2,2,2,1,2,2,2,23,2,3.42857142857143,23,1,7.00482169728854
1,0,0,0,1,1,0,1,1,1,0,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,0,0,2,2,1,1,0,1,1,1,11,1,1.64285714285714,11,0,3.40925933593909
1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.285714285714286,2,0,0.696307358552981
1,0,0,1,1,1,1,1,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
4,0,1,3,2,3,1,2,2,1,1,3,23,2,3.42857142857143,23,0,7.10147677521764
1,1,1,1,1,1,1,1,1,1,0,1,11,1,1.64285714285714,11,0,3.37239517549291
2,0,1,2,2,2,1,1,2,2,1,2,18,2,2.71428571428571,18,0,5.52596729322662
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,0,0,1,2,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.39087735249859
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,0,1,0,0,1,1,0,0,6,1,0.928571428571429,6,0,1.87917202911442
1,2,2,2,2,2,2,2,1,1,2,2,21,2,3.14285714285714,21,1,6.39657067861981
0,0,0,0,0,0,1,1,0,1,0,1,4,0,0.571428571428571,4,0,1.29975988178591
1,1,0,0,0,0,0,1,1,0,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,1,0,0,0,0,0,0,1,0,0,2,0,0.285714285714286,2,0,0.696307358552981
0,1,0,1,1,0,0,0,1,1,1,0,6,1,0.928571428571429,6,0,1.87917202911442
1,2,2,2,2,2,2,2,2,2,2,1,22,2,3.28571428571429,22,1,6.70088507171237
2,4,0,1,1,1,1,1,2,3,1,2,19,1,2.78571428571429,19,0,5.89710185804261
1,2,2,2,2,1,2,2,2,1,2,1,20,2,3,20,1,6.0918219046232
1,0,0,0,0,0,0,0,1,0,0,1,3,0,0.428571428571429,3,0,0.998573412195527
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,0,0,0,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,0,0,0,0,1,0,1,1,1,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,0,0,1,0,1,0,0,1,1,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,0,0,2,0,0,0,0,1,0,0,6,0,0.857142857142857,6,0,1.96560307238651
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,1,0,1,1,1,0,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
0,0,0,0,1,1,0,1,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,0,1,0,2,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.39087735249859
1,1,0,1,1,1,0,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,1,0,1,0,1,1,0,1,0,5,0,0.714285714285714,5,0,1.60047636966121
1,0,0,0,0,2,0,0,0,1,0,1,5,0,0.714285714285714,5,0,1.63906211286941
0,0,0,0,1,0,1,1,1,1,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,2,2,2,0,2,2,0,2,1,1,1,17,2,2.57142857142857,17,0,5.23183991149804
1,0,0,1,0,0,1,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
2,1,0,0,1,2,1,1,2,2,1,2,15,1,2.21428571428571,15,0,4.63789327406406
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,0,1,0,0,0,1,0,0,3,0,0.428571428571429,3,0,0.998573412195527
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,2,1,1,2,1,1,2,2,2,2,2,20,2,3,20,1,6.0918219046232
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,0,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,1,1,0,1,3,0,0.428571428571429,3,0,0.998573412195527
1,1,0,0,0,1,1,1,1,1,0,0,7,1,1.07142857142857,7,0,2.17710723630402
1,1,1,0,1,0,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,2,0,0,1,1,0,1,8,1,1.21428571428571,8,0,2.50064517485312
2,2,1,2,2,2,2,1,1,2,2,1,20,2,3,20,1,6.0918219046232
0,0,0,0,1,0,0,0,0,1,0,0,2,0,0.285714285714286,2,0,0.696307358552981
1,0,1,0,0,1,0,1,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,0,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,2,2,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,0,0,0,1,1,1,0,1,5,0,0.714285714285714,5,0,1.60047636966121
1,0,0,0,1,0,0,1,2,3,0,4,12,1,1.78571428571429,12,0,3.838120303871
1,1,1,1,1,1,1,1,1,1,0,1,11,1,1.64285714285714,11,0,3.37239517549291
2,1,1,2,1,2,2,2,2,2,2,2,21,2,3.14285714285714,21,1,6.39657067861981
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,3,0,4,2,4,0,0,1,1,0,1,17,1,2.5,17,0,5.35915928437419
3,3,3,3,3,3,3,3,3,3,3,3,36,3,5.35714285714286,36,3,10.9221434383053
1,0,0,0,0,1,0,0,0,0,0,1,3,0,0.428571428571429,3,0,0.998573412195527
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,0,1,1,0,0,1,0,0,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,1,0,1,0,0,0,0,0,1,0,1,4,0,0.571428571428571,4,0,1.29975988178591
1,4,2,0,3,5,1,3,0,2,0,2,23,2,3.42857142857143,23,0,7.16281874606328
0,0,0,0,0,1,0,0,1,1,0,1,4,0,0.571428571428571,4,0,1.29975988178591
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,1,1,1,1,1,0,1,10,1,1.5,10,0,3.07324794658297
1,0,1,0,1,0,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,4,1,2,2,4,3,1,1,3,1,3,26,2,3.85714285714286,26,1,7.9855530568051
2,2,2,2,2,2,2,2,2,2,2,2,24,2,3.57142857142857,24,2,7.28142895887018
1,2,2,2,2,2,2,2,2,1,2,1,21,2,3.14285714285714,21,1,6.39657067861981
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.142857142857143,1,0,0.390462526234922
2,0,3,1,1,1,3,2,2,2,1,3,21,2,3.14285714285714,21,0,6.46980241872462
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,0,1,0,1,1,0,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,2,1,1,1,1,1,2,14,1,2.07142857142857,14,1,4.26785494532484
2,1,1,1,2,1,1,1,1,1,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,0,0,0,0,0,0,0,0,1,0,0,2,0,0.285714285714286,2,0,0.696307358552981
3,8,7,5,13,13,8,8,9,2,11,4,91,8,13.5714285714286,91,2,27.9233134597925
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,1,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,1,0,0,0,0,1,1,1,1,1,0,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
1,6,6,5,6,6,6,6,5,1,6,3,57,6,8.57142857142857,57,1,17.4533076286093
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,2,3,3,3,3,3,3,3,3,3,2,33,3,4.92857142857143,33,2,10.032211027647
2,2,2,2,2,2,2,2,2,2,2,2,24,2,3.57142857142857,24,2,7.28142895887018
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,1,3,2,5,4,3,2,4,3,2,1,32,3,4.78571428571429,32,1,9.80120530599069
0,0,1,0,1,1,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,1,0,0,0,1,1,0,0,3,0,0.428571428571429,3,0,0.998573412195527
0,0,0,1,0,0,1,0,0,1,1,1,5,0,0.714285714285714,5,0,1.60047636966121
1,1,0,0,0,1,0,0,1,1,1,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,0,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,0,0,0,0,1,0,1,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
2,2,2,1,2,2,1,2,2,2,1,2,21,2,3.14285714285714,21,1,6.39657067861981
0,0,1,0,0,0,0,0,2,0,0,3,6,0,0.857142857142857,6,0,2.02820004885496
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.142857142857143,1,0,0.390462526234922
1,1,1,0,1,0,1,1,0,0,0,1,7,1,1.07142857142857,7,0,2.17710723630402
1,1,0,0,0,0,0,0,0,0,0,0,2,0,0.285714285714286,2,0,0.696307358552981
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
2,4,3,3,4,3,4,3,4,2,3,2,37,3,5.5,37,2,11.2746462054835
1,0,0,0,0,0,0,1,0,1,1,0,4,0,0.571428571428571,4,0,1.29975988178591
1,0,0,0,0,0,0,0,0,1,0,0,2,0,0.285714285714286,2,0,0.696307358552981
1,2,2,1,1,2,1,2,1,1,1,1,16,1,2.35714285714286,16,1,4.88815482805621
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,1,2,1,1,0,2,0,1,1,11,1,1.64285714285714,11,0,3.40925933593909
1,1,1,0,0,1,0,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,2,2,1,2,1,1,1,1,2,1,1,16,1,2.35714285714286,16,1,4.88815482805621
1,1,1,1,1,1,1,1,1,1,2,1,13,1,1.92857142857143,13,1,3.95534232313175
1,1,2,0,1,2,2,1,1,2,1,2,16,1,2.35714285714286,16,0,4.93334168126004
1,1,0,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,1,1,1,1,0,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,1,1,1,1,1,1,1,1,1,1,13,1,1.92857142857143,13,1,3.95534232313175
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,2,3,3,2,3,3,3,2,2,3,2,30,3,4.5,30,2,9.11345966462921
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,0,0,0,2,1,0,0,0,4,0,0.571428571428571,4,0,1.34698765781284
5,2,1,1,1,1,1,1,3,1,1,5,23,1,3.35714285714286,23,1,7.14596046031324
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,0,0,1,0,1,1,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,2,1,2,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,1,0,1,1,1,1,8,1,1.21428571428571,8,0,2.4755254574567
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,1,0,0,0,0,3,0,4,0,0.571428571428571,4,0,1.43679356565239
1,3,2,0,3,1,3,2,2,3,0,2,22,2,3.28571428571429,22,0,6.79096435557951
1,2,2,2,2,1,0,2,0,1,1,2,16,2,2.42857142857143,16,0,4.92573904729684
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,1,1,1,1,1,1,1,1,1,1,1,13,1,1.92857142857143,13,1,3.95534232313175
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,0,1,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
1,0,1,1,1,0,0,0,0,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,2,2,1,1,1,1,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,0,0,2,0,0,0,0,1,0,0,6,0,0.857142857142857,6,0,1.96560307238651
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,2,1,2,2,2,2,2,2,1,1,1,19,2,2.85714285714286,19,1,5.78657012033061
0,0,0,1,0,0,0,0,0,2,0,0,3,0,0.428571428571429,3,0,1.0593152786323
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,0,0,1,1,1,0,1,1,0,1,8,1,1.21428571428571,8,0,2.4755254574567
3,7,10,7,9,9,8,11,7,3,9,3,86,8,12.8571428571429,86,3,26.2906376691708
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,1,0,0,0,0,1,0,0,2,0,0.285714285714286,2,0,0.696307358552981
1,2,2,2,2,2,2,2,1,1,3,1,21,2,3.14285714285714,21,1,6.40633408796159
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0.285714285714286,2,0,0.696307358552981
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.285714285714286,2,0,0.696307358552981
2,5,5,5,3,4,5,5,3,1,5,1,44,5,6.64285714285714,44,1,13.4662721714095
3,3,3,3,3,3,3,3,3,3,3,3,36,3,5.35714285714286,36,3,10.9221434383053
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,0,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,1,0,0,0,1,0,0,0,0,1,3,0,0.428571428571429,3,0,0.998573412195527
1,2,3,2,0,2,0,1,1,1,1,0,14,1,2.07142857142857,14,0,4.35742697792484
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.142857142857143,1,0,0.390462526234922
0,0,0,0,0,1,0,1,0,1,1,0,4,0,0.571428571428571,4,0,1.29975988178591
1,0,0,0,0,3,0,0,1,2,0,2,9,0,1.28571428571429,9,0,2.91107192214386
1,0,1,0,0,1,0,0,0,1,0,0,4,0,0.571428571428571,4,0,1.29975988178591
0,0,0,1,3,4,0,1,1,3,1,1,15,1,2.21428571428571,15,0,4.73128460585586
1,0,0,1,1,0,0,0,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,0,1,1,1,0,0,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,0,1,0,0,1,0,0,0,3,0,0.428571428571429,3,0,0.998573412195527
0,0,0,0,0,1,0,0,0,1,0,1,3,0,0.428571428571429,3,0,0.998573412195527
2,3,5,2,1,6,1,0,1,1,2,3,27,2,4,27,0,8.39555204365068
1,2,2,1,2,2,2,2,1,1,1,1,18,2,2.71428571428571,18,1,5.48073128023501
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,1,1,2,2,1,12,1,1.78571428571429,12,0,3.70555899521068
1,0,1,1,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.142857142857143,1,0,0.390462526234922
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,1,0,1,1,1,1,1,1,1,1,10,1,1.5,10,0,3.07324794658297
2,0,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,0,3.68865388278526
1,2,1,1,1,2,1,1,1,1,1,1,14,1,2.07142857142857,14,1,4.26785494532484
1,2,1,1,2,1,1,1,1,2,1,1,15,1,2.21428571428571,15,1,4.57868548213324
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
5,6,5,5,6,6,6,6,4,4,5,4,62,5,9.21428571428571,62,4,18.8559630869806
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,1,1,1,1,1,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
1,0,0,0,0,1,0,0,0,1,0,0,3,0,0.428571428571429,3,0,0.998573412195527
1,1,1,0,1,1,0,1,1,1,0,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
2,4,6,6,6,6,5,5,4,2,6,4,56,5,8.35714285714286,56,2,17.1011770092599
3,1,1,3,3,4,1,3,3,4,3,3,32,3,4.78571428571429,32,1,9.78844346411523
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,1,0,1,6,1,0.928571428571429,6,0,1.87917202911442
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,2,2,2,2,2,2,1,1,2,1,19,2,2.85714285714286,19,1,5.78657012033061
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,0,0,0,1,1,1,1,1,1,1,1,9,1,1.35714285714286,9,0,2.77427082878593
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.142857142857143,1,0,0.390462526234922
1,1,1,0,1,1,1,1,1,1,1,1,11,1,1.64285714285714,11,0,3.37239517549291
0,1,1,1,1,0,1,0,1,1,1,0,8,1,1.21428571428571,8,0,2.4755254574567
0,0,0,0,1,0,0,0,1,1,1,0,4,0,0.571428571428571,4,0,1.29975988178591
1,1,2,1,2,1,1,2,2,1,1,1,16,1,2.35714285714286,16,1,4.88815482805621
1,1,1,1,1,1,1,1,1,1,1,1,12,1,1.78571428571429,12,1,3.64071447943509
4,0,0,3,0,4,4,1,3,0,1,1,21,1,3.07142857142857,21,0,6.59929695407892
1,2,2,1,1,2,1,1,2,1,2,1,17,1,2.5,17,1,5.19650617921197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
