gene_ids,Treatment1_FPKM_Coeff_of_Var,Treatment2_FPKM_Coeff_of_Var,Treatment3_FPKM_Coeff_of_Var,Treatment4_FPKM_Coeff_of_Var
gene-LOC111099528,0.683793449513291,1.87214788262786,0.945518100010513,1.95185626668306
gene-LOC111099529,0.283823694971681,0.984058067249079,0.637331210022228,1.26431477329629
gene-LOC111099530,0.380571868874647,1.72541264444633,1.00923577786723,1.63674138680913
gene-LOC111099531,0.141886839306595,0.312990560989046,0.333968753229575,0.267134229053338
gene-LOC111099532,1.23000108470358,2.15780643642494,2.55155181539914,2.91681547239451
gene-LOC111099533,0.581605929506664,0.540833334316641,0.465967770839537,0.606695234469663
gene-LOC111099534,0.764148172189541,2.3714645364314,0.861283322309706,1.32310743237538
gene-LOC111099535,0.910958282050988,1.19324476008487,0.810441027007068,1.16287798402467
gene-LOC111099536,2.125,1.945841234256,0.639396375039227,2.27916063423256
gene-LOC111099537,0.596494987798061,2.10464611083199,0.95708153340737,2.28249138063325
gene-LOC111099538,0.490988749265974,1.26409268987264,0.566949563717872,2.91681547239451
gene-LOC111099539,0.649772628746759,0.425753598777544,0.647762993139097,0.974110101123596
gene-LOC111099540,0.679578697908022,0.752276409689888,0.942896863922568,0.845866933677903
gene-LOC111099541,1.24259899358912,NA,1.51641049300323,1.61419280224118
gene-LOC111099542,1.03420457179654,2.38438255238147,1.51432834568285,NA
gene-LOC111099543,0.861045145466305,1.91526362766607,1.75430432293869,1.18003989623609
gene-LOC111099544,0.901429483466944,0.293369387458847,0.875840455283681,0.348814589844978
gene-LOC111099545,0.478653933800763,0.739547929496305,0.449505046162554,0.865007443376872
gene-LOC111099546,NA,NA,1.62275770262161,NA
gene-LOC111099547,0.269969785701874,0.554179691441288,0.468373056856504,0.907814920477385
gene-LOC111099548,0.304997425836992,0.522098976821514,1.23685275624489,0.309861731153613
gene-LOC111099549,1.51104595992083,1.13001052007597,2.03143806916139,0.982553995560641
gene-LOC111099550,0.797131257676426,1.84295426212871,1.14683527507731,1.72163817922019
gene-LOC111099551,0.714147742435256,1.17498335917414,0.652311502690072,1.27955319195974
gene-LOC111099552,0.221779811242463,0.247380351539839,0.236451511089058,0.213185733607499
gene-LOC111099553,0.56252856627723,0.761456398837486,0.594597509722196,0.581880470476803
gene-LOC111099554,1.36329319027172,2.91681547239451,1.40963587138196,1.93833575372524
gene-LOC111099555,0.69033747108111,1.17147130750954,0.695425131956968,0.569878261025343
gene-LOC111099556,2.125,1.33231901952597,2.55155181539914,2.37272945807247
gene-LOC111099557,0.122553882160478,0.283782153500303,0.226897447686105,0.316313568035853
gene-LOC111099558,0.718364166993517,1.21299096560402,1.94186616185765,1.96943419271652
gene-LOC111099559,1.22828670261431,2.91681547239451,2.55155181539914,NA
gene-LOC111099560,0.554769680518329,1.110112686006,0.737448952879098,0.799672120096778
gene-LOC111099561,0.509464626651993,0.896881589241213,0.688325018565365,0.732252798315185
gene-LOC111099562,1.2165714403002,NA,2.22065066800424,NA
gene-LOC111099563,1.69687055032836,1.94583301701588,1.26581859178062,1.70953926621064
gene-LOC111099564,1.22499858439964,2.13344268042448,2.01220387147762,1.58522936352882
gene-LOC111099565,0.602923086443869,0.956298134252149,0.909640587294917,0.754974272296157
gene-LOC111099566,0.446432016153463,1.88085721488024,0.808627993398541,0.843290592984359
gene-LOC111099567,0.530525581354089,1.14859587452157,0.559211641337312,0.603484754668801
gene-LOC111099568,2.125,2.91681547239451,1.21637181923477,2.91681547239451
gene-LOC111099569,0.28230017303546,1.58053593649579,0.801860263473946,1.74844799764391
gene-LOC111099570,0.790252250250219,0.791250325388978,1.03432119745664,0.900693374157884
gene-LOC111099571,0.235775025084393,0.791208591551207,0.469762288207854,0.378399928789826
gene-LOC111099572,0.792616875876416,1.10167356542813,0.824787554147712,0.448493400422091
gene-LOC111099573,0.42605175417519,0.330949299317546,0.592106450220944,0.176484953797513
gene-LOC111099574,0.591784195911124,NA,2.55155181539914,2.91681547239451
gene-LOC111099575,1.44213174596701,NA,1.98268376407552,1.9125383068014
gene-LOC111099576,0.48216909007658,0.580819367300785,0.844980202240344,0.95184233564698
gene-LOC111099577,1.25774419424688,0.655730004204018,1.26783448966301,1.14661241523505
gene-LOC111099578,0.641742156851233,1.28264138389871,0.914205435907163,1.08916432976247
gene-LOC111099579,0.600680000941562,2.15323266292467,1.74456892633341,1.2788886283004
gene-LOC111099580,0.306548945973418,0.315460969903194,0.268822968337903,0.187794081487548
gene-LOC111099581,2.125,2.25333387601596,1.11525360352194,2.91681547239451
gene-LOC111099582,0.287866558829809,0.395598295803719,0.410304020323689,0.21041606564713
gene-LOC111099583,2.08533776407106,2.05907738513672,1.31772327202996,0.988406365902849
gene-LOC111099584,0.197927636355167,0.447656583812873,0.419251770566138,0.19759689364325
gene-LOC111099585,0.929080121367569,0.735591145444533,0.531870306636364,0.493976727498944
gene-LOC111099586,1.23399258394677,2.21119416274648,0.877170952180796,NA
gene-LOC111099587,1.5482152285019,1.78923750156705,0.964035399298834,1.76647497978143
gene-LOC111099588,0.936538938262915,2.91681547239451,1.34934733683087,2.91681547239451
gene-LOC111099589,0.397087381137434,0.813194479923804,0.4665610061808,0.835759876855412
gene-LOC111099590,0.719665149050714,1.73431960703057,1.51522541007062,2.24987783855673
gene-LOC111099591,0.348555355227631,2.05315569948477,0.747996154393498,1.9335877140772
gene-LOC111099592,0.599712344039293,2.42350592352519,0.534569236210065,0.959719619722257
gene-LOC111099593,0.203491885050122,0.732079107049708,0.489056609219221,0.530149042990637
gene-LOC111099594,0.202666017327532,0.24665669437649,0.207561176518567,0.20056332492988
gene-LOC111099595,NA,2.91681547239451,1.64317682880188,NA
gene-LOC111099596,2.01344354968543,1.52879176302069,0.980816936661444,2.75919297293944
gene-LOC111099597,0.305665919288221,0.805991808396874,0.409440833492603,0.429421367829676
gene-LOC111099598,0.429070971325468,0.806279424329418,0.369298399528065,0.651474002597622
gene-LOC111099599,2.125,1.93312637508553,1.23504620752201,2.91681547239451
gene-LOC111099600,0.375282952620911,1.90438276660766,0.397218427855335,0.74894437867909
gene-LOC111099601,0.824937191741499,0.742537375846818,0.513115382237611,1.36261758327598
gene-LOC111099602,2.125,NA,1.68288311402169,1.91555171062852
gene-LOC111099603,0.130171668220044,0.636979466450367,0.217439539542942,0.418153152295359
gene-LOC111099604,0.397056799720609,0.262753152935798,0.412516645037075,0.247863810373063
gene-LOC111099605,0.399194044384161,1.38721148065799,0.47917381459822,1.64443978181823
gene-LOC111099606,0.889492407693731,1.77049492702327,2.10873583564765,0.871365531893164
gene-LOC111099607,1.6235794826819,1.91395931731179,1.14880888633433,2.13667923045532
gene-LOC111099608,0.766547365782571,0.797291164533926,0.592350854975859,1.0998891556154
gene-LOC111099609,0.852428130052992,0.709703368407022,0.671398215432474,0.77396034176895
gene-LOC111099610,0.151062123924216,0.28747779366704,0.146081513250532,0.22245162199401
gene-LOC111099611,0.447956702986893,0.482159897636281,0.430594595469933,0.482288988186837
gene-LOC111099612,0.339096798145568,0.376515887768355,0.124404528645886,0.178711992500232
gene-LOC111099613,0.283340743930999,0.871269959443723,0.306770161774143,0.497492695224621
gene-LOC111099614,0.665622004511201,0.636738352146042,1.29423970661482,0.38558551080699
gene-LOC111099615,0.514193858106071,1.30850409819294,0.647946666700687,1.00559543750828
gene-LOC111099616,NA,2.38585909917696,0.742490857032268,1.78855452954839
gene-LOC111099617,0.181252857660868,0.367732728890694,0.943856037262516,0.255754888118301
gene-LOC111099618,1.49417472235813,NA,1.1988154658673,2.91681547239451
gene-LOC111099619,1.25748369215274,2.39975242461265,2.25311312465179,NA
gene-LOC111099620,0.565388198037527,2.84334624507864,0.949745895676021,2.22572627036622
gene-LOC111099621,0.622643475119167,1.49762919370437,0.59601371001811,1.27652898177063
gene-LOC111099622,0.694599828368582,1.7143233005831,0.811651183672818,0.948403191919481
gene-LOC111099623,0.332293024453398,0.243701062381105,0.456817285004736,0.278056897258756
gene-LOC111099624,0.451191114137646,0.532250493382711,0.491162218577756,0.407735624317271
gene-LOC111099625,1.04300483235357,0.882007044010264,0.43369906166224,0.47394852582421
gene-LOC111099626,0.511872296559176,0.512469193971048,0.413660307100046,0.441959603034569
gene-LOC111099627,0.542972446124797,1.91298413775277,0.451973598317082,1.31648659951176
gene-LOC111099628,0.2507858520051,0.528496210059827,0.538152669716739,0.419869166176207
gene-LOC111099629,0.729569326995597,1.5318960763563,0.502734482324471,0.861252733412274
gene-LOC111099630,0.700729904587821,2.46322960953577,0.606010672169351,1.34751721107226
gene-LOC111099631,0.838694802708827,1.11276444158054,0.894653388887299,0.956243214812924
gene-LOC111099632,1.70416261437278,NA,2.55155181539914,2.91681547239451
gene-LOC111099633,0.49434556727473,0.381315002074324,0.355627267914179,0.487202185917002
gene-LOC111099634,NA,2.91681547239451,NA,2.91681547239451
gene-LOC111099635,1.23497457648423,1.56082660662924,1.14631121834969,0.828383598112838
gene-LOC111099636,2.125,2.91681547239451,NA,NA
gene-LOC111099637,0.59930081895398,0.790735971140992,0.583373982491781,0.516917170438373
gene-LOC111099638,0.517043136072615,2.05863116292453,0.443611613083779,0.726605989577709
gene-LOC111099639,0.319432422861644,0.379600152887276,0.202057593315999,0.472990897671702
gene-LOC111099640,2.125,1.91225440337647,NA,NA
gene-LOC111099641,1.55046650383929,2.91681547239451,1.35281515312377,1.57794769366843
gene-LOC111099642,0.395783010124424,1.76936255401553,0.53217407771608,0.633243219945298
gene-LOC111099643,0.352434174005097,0.698217080156106,0.521559616963707,0.778923322783899
gene-LOC111099644,NA,NA,NA,NA
gene-LOC111099645,0.319652021440907,0.43900559754811,0.321883593395831,0.46718800994033
gene-LOC111099646,1.14925010107607,1.39558847875265,1.50905764818338,1.76415980659835
gene-LOC111099647,2.125,NA,1.16048345509842,NA
gene-LOC111099648,0.275580872544995,0.385797131549836,0.444030745693691,0.432069775530073
gene-LOC111099649,0.503121534122733,0.957174720952548,0.714238526915657,1.62970232013514
gene-LOC111099650,0.573070727941579,1.35049653581643,0.477848468393347,1.24976498132297
gene-LOC111099651,1.33029054770461,1.91052314254367,1.03241427430901,1.29103186960778
gene-LOC111099652,0.483395707474274,0.985122840761564,0.347460654787509,0.470390649034072
gene-LOC111099653,0.827823030473063,NA,1.50778820591787,1.99225711932511
gene-LOC111099654,1.23726166780939,1.81073727223606,1.7057759713709,1.55700433916972
gene-LOC111099655,1.26332032199403,1.12504324937803,1.52088834381342,0.638878628206828
gene-LOC111099656,0.651998173171524,1.16017878444715,0.90046964334932,1.40396880205549
gene-LOC111099657,0.118968183658766,0.812655408347416,0.864775541547994,0.374669869159986
gene-LOC111099658,0.442539643171875,0.720157020356574,0.717712538394462,0.728225180187919
gene-LOC111099659,0.378983189489601,0.273611394884464,0.434259737858829,0.281050401874169
gene-LOC111099660,0.240700344942394,0.584064327526765,0.637971751079535,0.389888120636834
gene-LOC111099661,0.685449228573203,1.53357084310225,0.863236645251447,1.23714520718009
gene-LOC111099662,1.77007013212912,2.91681547239451,NA,2.91681547239451
gene-LOC111099663,1.04714140456111,2.5720189148991,0.665881291236333,1.29414008624966
gene-LOC111099664,0.225341586648413,0.502186236735536,0.398930554651825,0.322820258341491
gene-LOC111099665,2.125,2.91681547239451,1.79961935270377,1.508470191089
gene-LOC111099666,0.356812482991803,0.82690890991332,0.347098163730075,0.500346880921212
gene-LOC111099667,NA,NA,NA,NA
gene-LOC111099668,0.721160575092896,1.56310705679044,0.651956417682867,1.27825852978728
gene-LOC111099669,0.635180721973693,1.43196198337436,0.533539274930327,0.675892687831243
gene-LOC111099670,0.52593155157312,0.50431124981962,0.398220605523725,0.260946006301232
gene-LOC111099671,0.163388701059803,1.27058270704251,0.518641395909647,2.11939386488929
gene-LOC111099672,0.572825923337709,0.864252355289196,0.67580065147292,0.844983928147872
gene-LOC111099673,NA,2.23246503110045,NA,1.95026708846868
gene-LOC111099674,0.44650975425233,0.8385569303207,0.682997429375188,0.910387226414387
gene-LOC111099675,1.5815320791618,2.1208516537674,0.813715677323845,1.26531167597062
gene-LOC111099676,0.564816123792374,1.52874203760176,0.155586366619531,1.73810611772672
gene-LOC111099677,0.241220138883199,0.730741714021431,0.312301576824953,0.323643780609526
gene-LOC111099678,0.761886544493507,1.23219135574713,0.981158201770701,1.03340709204378
gene-LOC111099679,0.572083112714083,1.28940680185678,0.726801116605556,0.57429489996479
gene-LOC111099680,0.684212758039346,0.553274470891563,0.610978530357169,0.872135513581136
gene-LOC111099681,0.472016603791087,1.98538039140899,0.824262326255777,1.06440219414552
gene-LOC111099682,0.584523010098534,2.91681547239451,1.04157370472851,2.11120258350648
gene-LOC111099683,2.125,2.39609406894467,1.45555102350259,1.32399490936738
gene-LOC111099684,0.661982449603186,0.740346805879234,0.661961190065552,0.498454303957419
gene-LOC111099685,0.651589292129543,1.13149661644716,0.516097800788029,0.667921521136203
gene-LOC111099686,2.00055134105759,1.78353467678142,2.55155181539914,1.91682261248113
gene-LOC111099687,0.781655263444523,1.62719134767492,0.688359285223899,0.765456144278556
gene-LOC111099688,0.145836789226996,0.758799282186899,0.638866450448012,0.323251256425066
gene-LOC111099689,2.125,2.91681547239451,1.62094232583818,2.91681547239451
gene-LOC111099690,0.462945962392851,0.679364108571275,0.661494995526266,0.424775578596207
gene-LOC111099691,0.894665563263832,1.70623182462444,0.583020154837515,1.79682299383128
gene-LOC111099692,0.156070806555583,0.131323158449713,0.212729110131663,0.206875808950709
gene-LOC111099693,0.277740329051355,0.322493808951698,0.328524544624603,0.211456548490475
gene-LOC111099694,0.606082211316965,0.998575849932735,0.461243605692684,1.06342364158193
gene-LOC111099695,2.125,2.91681547239451,1.1231165623754,2.91681547239451
gene-LOC111099696,0.517328341942468,0.826813159232085,0.511214094595884,0.712187690856082
gene-LOC111099697,0.564526496788183,0.727470102508376,0.659545948888768,0.261217384228248
gene-LOC111099698,NA,1.91353839809427,NA,2.91681547239451
gene-LOC111099699,1.2404886963981,NA,2.55155181539914,1.69794176929409
gene-LOC111099700,0.562923877975061,0.324599258528861,0.379101291876242,0.377273910918486
gene-LOC111099701,0.283894075054839,0.687253674236965,0.330158120807291,0.613977634128947
gene-LOC111099702,0.387984455492454,0.467698641177958,0.588890793449023,0.583131963506287
gene-LOC111099703,0.974564774259549,2.18137640338245,0.773074977264733,1.59550876266028
gene-LOC111099704,1.08504947768523,1.69897478867796,0.525420907381614,1.3014595782955
gene-LOC111099705,NA,2.01945698014966,2.13637570161148,2.91681547239451
gene-LOC111099706,1.35095381863971,1.59576458865288,1.11540297547898,2.37714249815581
gene-LOC111099707,NA,2.91681547239451,2.55155181539914,NA
gene-LOC111099708,NA,2.76251192459497,2.55155181539914,NA
gene-LOC111099709,1.39865528483999,2.39924419972445,0.898348910482311,2.91681547239451
gene-LOC111099710,NA,2.10421581522965,NA,NA
gene-LOC111099711,0.908323769700899,1.98522181939983,0.827150034296525,2.23686667964339
gene-LOC111099712,1.08093255756963,2.91681547239451,0.973025433335083,1.54682030938242
gene-LOC111099713,0.138304869461835,0.634031011030306,0.330065367973327,0.693572991329158
gene-LOC111099714,0.936332165309863,2.19695880417921,0.860728559747835,NA
gene-LOC111099715,0.387160393041055,0.718002945957322,0.406066576657047,1.33027241161043
gene-LOC111099716,0.59411570246215,1.13224717979675,0.488200410244693,1.15051373626053
gene-LOC111099717,0.471561541805073,1.46157105285084,0.416549571221956,0.594881098503594
gene-LOC111099718,0.459764356898508,0.920127038023512,0.515313169479018,1.45624393893031
gene-LOC111099719,1.3071165221195,NA,NA,NA
gene-LOC111099720,2.125,NA,1.70799341393733,2.91681547239451
gene-LOC111099721,0.981119189787204,1.84996189642646,0.580363173067564,0.799962704092114
gene-LOC111099722,0.487883582312049,0.743259907826012,0.493604073836747,0.739065798541228
