id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
10267,transcript,2.88771884411908,8.40279441416403e-06,0.00041804227900172,NC_035781.1,-,30357522,30361813,rna-XM_022457427.1,5,1564,gene-LOC111118114,LOC111118114,8.286991,9.692086,7.454153,12.168662,8.397735,3.073354,5.691678,2.137458,8.298079,2.822678,5.622433,8.849761,4.390612,2.522129,5.566229,9.435782,6.536839,3.205104,11.1101,5.197452,7.963972,3.047926,7.069756,2.866776,6.922609,3.301619,3.752445,1.486091,15.032263,11.187392,8.280939,3.721303,6.236145,3.174116,8.496216,3.897067,7.052606,3.680166,20.48633,12.898238,10.035465,7.981416,9.959866,10.208197,5.697623,1.987167,8.375155,2.512157,9.961966,12.585282,8.191706,9.23764
10277,transcript,5.35395461217404,0.000381498633503119,0.00910179156169635,NC_035781.1,-,30472967,30478013,rna-XM_022462923.1,3,865,gene-LOC111121584,LOC111121584,12.03694,14.077855,23.350534,38.118987,6.27052,2.294848,0,0,0,0,9.569667,15.062743,1.536416,0.882574,5.563412,9.431007,0,0,0.32948,0.154135,0.642775,0.245999,1.598844,0.648329,1.146821,0.546956,3.550907,1.406275,47.743351,35.531815,0,0,5.70007,2.901261,0,0,1.657234,0.864772,16.145664,10.165345,17.378035,13.821117,27.391907,28.074874,0,0,3.103799,0.930995,13.517476,17.077075,9.96545,11.237859
10278,transcript,0.44754760662409,0.00112380664336498,0.0208630786108989,NC_035781.1,+,30478460,30490286,rna-XM_022459466.1,11,2799,gene-LOC111119372,LOC111119372,10.434289,12.203468,6.281469,10.254294,121.109314,44.322883,167.498596,62.902586,139.820114,47.561267,6.249505,9.836778,78.901215,45.323762,6.172327,10.46323,83.776169,41.076628,111.328148,52.080781,189.715546,72.606847,141.072708,57.20478,79.670052,37.997253,71.985359,28.508554,15.356667,11.428822,84.437469,37.944657,144.682541,73.641527,79.707581,36.560484,82.633575,43.11956,36.090862,22.722886,19.955339,15.870901,10.801859,11.071183,106.306114,37.07651,181.004044,54.292785,9.611588,12.142638,11.86454,13.379429
10279,transcript,0.38255639376705,0.00184007914080175,0.0302723914633107,NC_035781.1,-,30490826,30497683,rna-XM_022459467.1,12,1058,gene-LOC111119373,LOC111119373,4.668281,5.459808,2.796497,4.56519,18.560019,6.792488,24.990553,9.384977,43.618179,14.837177,1.856803,2.922625,13.530568,7.772456,2.373688,4.023838,21.988661,10.781348,30.230625,14.142287,37.442722,14.329864,20.271742,8.220162,32.520763,15.510215,40.575146,16.069083,4.04834,3.012877,43.949902,19.750284,22.234879,11.317263,30.896425,14.171654,22.11389,11.539392,5.22259,3.288154,6.664492,5.300411,3.456896,3.543087,19.551159,6.818881,23.27599,6.981713,2.314228,2.923641,5.292826,5.968625
10280,transcript,0.0559053414687931,0.000668211950068165,0.0141766963740412,NC_035781.1,+,30499024,30500903,rna-XM_022460958.1,2,1469,gene-LOC111120231,LOC111120231,6.430843,7.52122,5.364264,8.756986,12.430077,4.549087,297.263947,111.634792,341.131775,116.039523,5.569382,8.766258,46.335358,26.616735,4.711935,7.987597,220.861969,108.291715,238.539734,111.592045,364.007935,139.311032,332.040558,134.641969,137.508621,65.582358,61.316517,24.283344,10.053347,7.481956,140.049103,62.93551,45.824921,23.324287,209.796783,96.230143,153.615479,80.159087,1.524036,0.959536,2.53548,2.016521,8.183193,8.387226,211.25177,73.678531,334.443115,100.317362,8.069278,10.194186,9.272144,10.456031
10290,transcript,9.77162213261429,2.69073532344066e-08,4.02531495542599e-06,NC_035781.1,+,30551527,30566010,rna-XM_022464123.1,10,1669,gene-LOC111122368,LOC111122368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.618125,5.42599,10.558731,8.397581,0,0,0,0,0,0,0,0,0,0
10293,transcript,10.4081732592105,0.000117635481145184,0.00357971072021604,NC_035781.1,+,30551527,30566010,rna-XM_022464126.1,10,1597,gene-LOC111122368,LOC111122368,6.699604,7.835551,0,0,0,0,0,0,0,0,0.619752,0.975495,0,0,0,0,0,0,0,0,0,0,0,0,0.608518,0.290222,0,0,0,0,0,0,0,0,0,0,0,0,12.318614,7.755826,9.676296,7.695762,0,0,0,0,0,0,3.452529,4.361694,0,0
10294,transcript,9.5062556265308,0.00176617319896422,0.0293499387786446,NC_035781.1,+,30551527,30566010,rna-XM_022464127.1,9,1546,gene-LOC111122368,LOC111122368,0,0,4.755504,7.763206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.902329,0.728048,0,0,0,0,0,0,0,0,0,0,5.560327,2.830134,0,0,0,0,19.695925,12.400598,7.568618,6.019481,0,0,0,0,0,0,0,0,5.796441,6.536543
10296,transcript,6.69964708602121,2.79248301704449e-07,2.81786124320568e-05,NC_035781.1,+,30565665,30580407,rna-XM_022460959.1,13,2123,gene-LOC111120232,LOC111120232,9.228112,10.792778,8.320221,13.58249,3.888366,1.423042,6.069672,2.279411,6.343273,2.15773,6.014414,9.466742,4.52729,2.600642,6.060351,10.27341,6.056043,2.969363,4.661757,2.180832,5.893547,2.255545,4.115338,1.668764,3.795922,1.810399,3.974263,1.573938,15.860225,11.803582,4.106891,1.845562,14.413859,7.336466,4.056197,1.860507,5.214805,2.721171,49.6017,31.229339,19.883362,15.813656,12.10216,12.403905,7.289042,2.542208,8.402725,2.520426,9.570787,12.091092,9.797464,11.048425
10302,transcript,0.301614793749495,0.000317015972717716,0.00784327336047709,NC_035781.1,+,30641947,30662035,rna-XM_022462329.1,10,2702,gene-LOC111121175,LOC111121175,2.102988,2.459559,3.076851,5.022859,7.97359,2.918128,10.480766,3.935957,13.888461,4.724305,2.514955,3.958562,9.571063,5.497971,1.387829,2.352626,9.262284,4.541427,5.028427,2.352365,7.476091,2.861207,8.785288,3.562422,7.911529,3.773267,3.828177,1.516083,3.788452,2.819462,6.618948,2.974434,21.135735,10.757814,6.947995,3.186925,7.06205,3.685094,2.623598,1.651823,0.365122,0.290389,2.221557,2.276947,8.9172,3.110062,11.450134,3.434507,2.330775,2.944545,2.320756,2.617075
10308,transcript,0.299249706299852,4.73018632078936e-05,0.00169594356254536,NC_035781.1,+,30648964,30662035,rna-XM_022462333.1,9,2406,gene-LOC111121175,LOC111121175,2.235425,2.614451,1.098756,1.793683,20.567289,7.527097,23.716496,8.906516,28.255949,9.611555,0.979506,1.541751,10.768462,6.185801,1.3679,2.318842,19.888809,9.751761,17.695335,8.278112,15.973866,6.113426,19.46357,7.89245,11.001241,5.246852,25.76416,10.203449,1.304105,0.970548,16.410614,7.37463,17.25441,8.78227,11.179171,5.127692,9.739215,5.082083,3.452326,2.173592,0.878264,0.698502,3.482718,3.569553,15.884083,5.53991,29.390589,8.815808,0.843883,1.066105,1.834871,2.069151
10315,transcript,0.278588167145774,0.00287453017063388,0.0418610386410123,NC_035781.1,-,30717654,30723192,rna-XM_022458421.1,7,1924,gene-LOC111118793,LOC111118793,6.27811,7.342591,7.180147,11.721356,16.611746,6.07947,67.728943,25.434993,81.086006,27.582249,6.802482,10.707169,24.885916,14.295386,7.637279,12.946593,62.015072,30.406858,66.983368,31.335706,59.974018,22.952913,60.21492,24.417063,48.083679,22.932679,40.901508,16.198333,11.1879,8.326319,60.007271,26.966172,16.619545,8.459132,68.594337,31.463032,33.570946,17.517872,4.813696,3.030714,6.505227,5.173744,9.526088,9.763603,43.749744,15.25865,63.474529,19.039403,7.233583,9.138425,7.581456,8.549472
10316,transcript,0.469565261704494,0.000110415654415164,0.00339217609816006,NC_035781.1,+,30723343,30730372,rna-XM_022457742.1,16,2372,gene-LOC111118336,LOC111118336,6.615188,7.736822,7.149748,11.671731,21.104767,7.7238,18.916948,7.104089,16.871836,5.739131,6.373352,10.031714,16.993465,9.761672,6.219019,10.542382,12.985457,6.366951,19.470066,9.108355,12.495362,4.782153,11.476393,4.653661,19.400928,9.252937,18.210793,7.212069,12.055876,8.972289,17.963041,8.072263,15.984401,8.135852,17.458401,8.007865,17.552137,9.158994,4.614846,2.905517,8.249402,6.560923,10.519573,10.781859,18.983978,6.621065,14.905146,4.47085,7.429461,9.385884,6.978186,7.869175
10329,transcript,1.33446296581411,9.1447199560557e-06,0.000450006680538588,NC_035781.1,+,30840769,30850229,rna-XM_022460113.1,17,5122,gene-LOC111119690,LOC111119690,0,0,0,0,0.103479,0.037871,0,0,0,0,0,0,0.025227,0.014491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004379,0.002229,0,0,0,0,0.808127,0.508799,0,0,0,0,0,0,0,0,0,0,0,0
10339,transcript,0.233271269127722,0.000713009834422795,0.0148811528954752,NC_035781.1,+,30871813,30876877,rna-XM_022461588.1,3,2733,gene-LOC111120678,LOC111120678,0.518441,0.606345,0.397718,0.649262,3.270831,1.19704,9.459705,3.552507,20.532381,6.984303,0,0,10.382044,5.963828,0.873646,1.480991,16.33836,8.010927,20.141968,9.422679,16.101631,6.162324,10.365397,4.203154,17.210014,8.208018,21.006521,8.319268,1.361658,1.01338,14.105616,6.338806,7.920614,4.031489,3.228763,1.480978,9.797926,5.112719,0.778857,0.49037,0.56293,0.44771,0.654002,0.670308,12.297913,4.289158,16.182581,4.854021,1.080847,1.36547,1.187268,1.338861
10342,transcript,1.98142848795632,0.000222932065971015,0.00597633004590135,NC_035781.1,-,30908544,30910494,rna-XM_022459814.1,3,1151,gene-LOC111119556,LOC111119556,12.308956,14.395993,9.950101,16.243216,0,0,0,0,1.431921,0.487083,9.531688,15.002964,1.172441,0.673493,6.676224,11.317428,0,0,1.012163,0.473503,0,0,0.444543,0.180262,0.470895,0.224585,0.45097,0.178599,24.912067,18.540193,0,0,1.597923,0.813322,0,0,1.207818,0.630259,2.486734,1.565653,6.868526,5.462683,12.944737,13.26749,0,0,0,0,13.797638,17.431013,13.309744,15.00916
10344,transcript,0.2563447739365,0.00155281164757781,0.0264392337541231,NC_035781.1,-,30916261,30931443,rna-XM_022459811.1,23,4953,gene-LOC111119555,LOC111119555,0,0,0,0,3.930878,1.4386,11.50802,4.321733,3.146609,1.070352,0,0,11.154638,6.407635,0,0,14.268636,6.996112,4.948111,2.314792,8.50513,3.255035,2.39691,0.971944,6.83201,3.258409,13.144037,5.205468,0.68291,0.508239,10.902039,4.899177,2.259321,1.149965,3.406509,1.562507,7.76239,4.050543,0.020658,0.013006,0.014547,0.01157,0,0,4.121386,1.437421,5.159671,1.547661,0.384982,0.486361,0,0
10348,transcript,6.82075807672257,1.81580007363458e-07,1.95527545512953e-05,NC_035781.1,-,30921785,30931793,rna-XM_022459813.1,13,3232,gene-LOC111119555,LOC111119555,7.0226,8.213312,8.261711,13.486974,1.375221,0.503295,5.771254,2.167342,3.234493,1.100246,7.12526,11.215224,4.400565,2.527847,4.790145,8.120177,2.679295,1.313696,5.1929,2.429307,9.485315,3.630165,3.248517,1.317269,4.942246,2.357119,3.732971,1.478378,12.255222,9.120648,2.336151,1.049824,2.884057,1.467947,2.949769,1.353008,2.706344,1.412215,37.416851,23.557731,10.082085,8.018494,12.086674,12.388033,2.795949,0.975146,5.805613,1.741414,9.71672,12.275454,9.203537,10.378664
10357,transcript,0.302794106548941,0.00139921671738352,0.0245486414675341,NC_035781.1,+,30953116,30964077,rna-XR_002637703.1,11,1539,gene-LOC111120829,LOC111120829,1.369551,1.601764,1.116012,1.821853,1.261682,0.461743,1.425324,0.535268,1.604657,0.545841,1.195598,1.881882,5.397371,3.100449,0.516687,0.87588,2.195827,1.076645,1.939807,0.907467,0.658912,0.252175,1.208724,0.490136,6.32933,3.018664,4.20479,1.665234,1.701618,1.266387,7.561826,3.398147,7.107291,3.617518,6.860284,3.146693,3.795821,1.980722,0.317652,0.199994,0.34831,0.277018,1.390168,1.424829,3.098576,1.080694,0.748439,0.224497,0.753214,0.95156,1.823931,2.056814
10374,transcript,0.249184178348073,0.000377603847872665,0.00903724706451862,NC_035781.1,-,31085530,31132266,rna-XM_022457824.1,20,6098,gene-LOC111118383,LOC111118383,9.762971,11.418325,9.233759,15.073811,28.397924,10.392907,108.783043,40.85249,81.232407,27.632049,6.839964,10.766166,50.591255,29.061479,5.81921,9.864632,68.421127,33.547836,64.376022,30.115955,101.478745,38.837364,108.766411,44.104623,62.964233,30.029702,38.958679,15.428909,16.186617,12.046492,61.745022,27.747086,30.84495,15.699677,69.093071,31.691792,51.619545,26.935929,6.054632,3.81201,9.708815,7.721625,14.272388,14.628244,109.000824,38.016347,105.290993,31.582395,8.86003,11.193169,10.541874,11.887882
10392,transcript,0.499652263064806,0.00334282723732726,0.0467296812104528,NC_035781.1,-,31235191,31237430,rna-XM_022461641.1,4,1517,gene-LOC111120716,LOC111120716,6.030046,7.052466,4.280181,6.987256,5.357284,1.960628,13.088333,4.915205,13.340145,4.537789,5.562112,8.754815,11.034278,6.338495,5.825326,9.875,14.24555,6.984793,10.858274,5.079644,10.214239,3.909135,8.076467,3.274996,8.814437,4.203893,11.231379,4.447993,12.268479,9.130514,16.334873,7.340594,15.636105,7.958574,12.4265,5.69982,13.506263,7.04779,4.391562,2.764937,4.369809,3.475401,10.20824,10.462764,12.647331,4.411025,11.941991,3.582041,6.177324,7.804018,9.032987,10.186338
10395,transcript,2.94741922353908,0.00337430394750671,0.0469956768105654,NC_035781.1,-,31245750,31256386,rna-XM_022462889.1,14,1674,gene-LOC111121564,LOC111121564,16.380772,19.158203,7.591732,12.393256,167.90802,61.450002,209.30835,78.603862,226.956909,77.201754,11.917862,18.758823,138.035858,79.292878,5.482177,9.293299,181.497314,88.990673,203.130508,95.02714,154.980301,59.313173,202.981186,82.308579,187.928604,89.629296,229.584518,90.922969,17.091621,12.720019,249.179214,111.976589,146.411057,74.521319,211.26973,96.905758,168.329117,87.836905,326.673279,205.674212,169.416077,134.74017,17.070929,17.496561,178.079239,62.108908,283.20282,84.94766,16.505676,20.852167,12.695644,14.31665
10397,transcript,1.88899220184998,8.28074989831507e-05,0.00268540660421457,NC_035781.1,+,31279108,31298212,rna-XM_022458492.1,3,1683,gene-LOC111118842,LOC111118842,6.633895,7.758701,2.833256,4.625198,0.262032,0.095897,0,0,0,0,6.898925,10.858971,0.716269,0.411451,5.455685,9.24839,0,0,0.251931,0.117857,0.18063,0.06913,0,0,0.978333,0.466599,0.177659,0.070359,13.298401,9.897008,0,0,0.758523,0.386078,0.404474,0.185525,0.407353,0.212564,2.031519,1.279049,4.461341,3.548198,6.447318,6.60807,0.299643,0.104507,0,0,6.81848,8.614012,6.93623,7.821862
104,transcript,7.56387913082916,2.15805191994267e-05,0.000909385791976893,NC_035780.1,-,625969,662440,rna-XM_022490276.1,15,3829,gene-LOC111138321,LOC111138321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.703828,0.674772,0,0,0,0,0.062504,0.031814,0,0,0,0,26.295233,16.555536,0,0,0,0,1.633101,0.569579,0.083058,0.024914,0.857615,1.083453,0,0
10408,transcript,0.00492441013574834,1.88739293083273e-08,3.00445560716489e-06,NC_035781.1,-,31374265,31375437,rna-XM_022463009.1,2,806,gene-LOC111121652,LOC111121652,8.955448,10.473883,6.156596,10.050443,326.131531,119.355723,3389.249512,1272.802066,3774.96875,1284.094904,8.527822,13.42287,907.227051,521.144613,5.384842,9.128298,5259.133789,2578.626903,2950.636475,1380.346799,6575.091797,2516.381464,1658.127686,672.368392,2398.530762,1143.937752,3822.193359,1513.713423,13.576355,10.103868,3741.462891,1681.345115,1119.776611,569.951694,4680.87207,2147.034766,2400.083252,1252.402967,4.490075,2.826961,4.795285,3.813791,12.734476,13.051987,4781.416992,1667.620479,5839.041016,1751.440432,7.290916,9.210856,14.9665,16.877454
10435,transcript,0.276773604115245,0.00247564506943665,0.0376497510109728,NC_035781.1,-,31650199,31658232,rna-XM_022463001.1,9,3060,gene-LOC111121645,LOC111121645,3.739393,4.373423,1.655186,2.702037,9.04966,3.311942,14.04981,5.276279,28.043463,9.539276,0.725982,1.142702,8.761477,5.032915,2.657391,4.504767,21.401606,10.493507,26.404411,12.352333,18.60384,7.119955,31.437008,12.747662,23.66021,11.284328,15.716692,6.224323,3.982172,2.963634,25.894972,11.636728,5.543137,2.821384,13.162581,6.037447,22.344847,11.659909,1.603804,1.009759,1.453029,1.155625,4.674558,4.791109,25.042316,8.734038,19.882189,5.963731,2.307499,2.91514,3.098834,3.4945
10457,transcript,2.03982779087667,0.000502105951016185,0.011350530371369,NC_035781.1,-,31824811,31833291,rna-XM_022463324.1,11,1708,gene-LOC111121858,LOC111121858,8.317916,9.728255,6.146777,10.034414,0.414227,0.151596,0.667359,0.250621,0.360208,0.122528,7.400391,11.648283,2.578509,1.48119,4.59588,7.790862,1.378374,0.675836,0,0,0,0,0.339765,0.137774,0.854734,0.407651,0.488774,0.19357,14.985977,11.152945,0.317916,0.142866,1.034887,0.526744,0.730474,0.335056,1.671819,0.872383,4.08388,2.57122,3.85143,3.063123,10.301163,10.558003,0.6909,0.240966,0.910422,0.273084,6.823882,8.620836,8.798413,9.921813
10460,transcript,1.60769679811435,7.78704280145481e-05,0.00255108133186201,NC_035781.1,-,31836439,31847449,rna-XM_022462845.1,11,1910,gene-LOC111121530,LOC111121530,0,0,0,0,0,0,0,0,0.141119,0.048003,0,0,0,0,0,0,0.331062,0.162324,0,0,0,0,0,0,0.184178,0.087841,0,0,0,0,0,0,0.093924,0.047806,0.090322,0.041429,0,0,1.648313,1.037781,0,0,0,0,0,0,0,0,0.14532,0.183588,0,0
10478,transcript,0.187850769279868,0.000160313480444985,0.004611653316001,NC_035781.1,+,31998910,32034588,rna-XM_022459658.1,19,5618,gene-LOC111119466,LOC111119466,0,0,0,0,64.357109,23.553041,29.708418,11.156728,57.160664,19.443795,0,0,23.851902,13.701411,0,0,21.199112,10.394221,49.364033,23.093148,49.806461,19.061643,19.575779,7.93795,51.522724,24.572872,34.797413,13.780912,0,0,22.80596,10.248582,50.380352,25.642942,31.082714,14.257101,28.020407,14.62151,8.572521,5.397278,0,0,0,0,46.721451,16.295096,38.441933,11.53079,0,0,0,0
10501,transcript,1.72196212314403,0.00203520915927202,0.0326235047792712,NC_035781.1,+,32488077,32500125,rna-XM_022463667.1,4,492,gene-LOC111122104,LOC111122104,0.424076,0.49598,0,0,0,0,0,0,0,0,0,0,0,0,0.511034,0.866297,0,0,0,0,0,0,0,0,0,0,0,0,1.332746,0.991863,0,0,0,0,0,0,0,0,1.205807,0.759179,0.756572,0.601718,0.742378,0.760888,0,0,0,0,0.445621,0.562968,0,0
10529,transcript,3.29098848390553,7.43751165099837e-07,6.3221804336129e-05,NC_035781.1,+,32945047,32960515,rna-XM_022461204.1,12,2435,gene-LOC111120478,LOC111120478,7.986984,9.341212,5.017016,8.190115,0.16827,0.061582,0.072433,0.027202,0.32526,0.110641,5.058877,7.962719,2.981788,1.712849,4.886621,8.283722,0,0,0.485485,0.227116,0.407006,0.155767,0.586932,0.238,0.234552,0.111866,0.458486,0.181575,13.241886,9.854948,0.413759,0.185936,0.257777,0.131205,0.011009,0.00505,0.850662,0.443889,6.3896,4.022906,4.819349,3.83293,8.953766,9.177012,0.472082,0.164649,0.551542,0.165437,7.237589,9.143486,8.407244,9.480698
10530,transcript,0.128949422147812,0.000193382975225975,0.00534263133192107,NC_035781.1,+,32945055,32960515,rna-XM_022461205.1,11,2370,gene-LOC111120478,LOC111120478,0,0,0,0,23.509651,8.603926,18.772867,7.049981,31.964943,10.873208,0,0,0.113332,0.065102,0,0,16.624653,8.1513,14.207759,6.646578,23.609341,9.035632,29.147345,11.819206,18.929972,9.028323,17.814308,7.055048,0,0,19.062248,8.566226,34.308796,17.46273,11.002947,5.046861,20.604002,10.751508,0,0,0,0,0,0,21.208317,7.39685,29.475971,8.841419,0,0,0,0
10534,transcript,1.90859880479572,8.03462617195994e-05,0.00262007141023051,NC_035781.1,+,32968174,32981271,rna-XM_022459793.1,4,1078,gene-LOC111119547,LOC111119547,2.894031,3.384726,2.369819,3.868652,0,0,0.171766,0.064505,0,0,2.550629,4.014713,0,0,2.234875,3.788524,0.070501,0.034568,0,0,0,0,0,0,0.293783,0.140115,0,0,7.773469,5.785213,0,0,0.380392,0.193615,0.090533,0.041526,0,0,1.625415,1.023365,2.179292,1.733237,2.112459,2.165129,0,0,0,0,2.778081,3.509642,2.181573,2.460121
10541,transcript,1.92719374686546,0.00160800871429889,0.0271928058719952,NC_035781.1,-,32990173,33001166,rna-XM_022459787.1,31,4506,gene-LOC111119542,LOC111119542,7.841571,9.171143,4.570642,7.461424,0.492155,0.180116,0.288947,0.108511,0.388584,0.132181,5.284632,8.318059,0.941139,0.540625,3.787503,6.420515,0.093209,0.045702,0.23637,0.110577,1.329716,0.508901,1.279116,0.51868,2.50567,1.195036,0.307348,0.12172,9.903957,7.370776,0.291167,0.130845,0.662621,0.337265,0.279183,0.128056,1.210767,0.631798,3.165518,1.993017,3.281355,2.609731,10.249861,10.505422,0.161397,0.056291,0.524801,0.157416,7.345102,9.279311,4.83923,5.457113
10557,transcript,4.58057707587846,2.99525999772898e-05,0.00117499875387684,NC_035781.1,-,33072540,33080176,rna-XM_022460972.1,13,2010,gene-LOC111120246,LOC111120246,7.966367,9.317099,5.858519,9.563842,4.4801,1.639601,16.632275,6.246101,20.744778,7.056552,5.494685,8.648684,6.336175,3.639732,4.005263,6.789658,12.875621,6.313097,17.826468,8.339458,20.573561,7.873795,20.696985,8.392598,9.495404,4.528669,8.057215,3.19092,12.024601,8.949014,13.602488,6.11271,17.793301,9.056558,15.494347,7.106988,8.730552,4.555746,53.850025,33.904094,16.788982,13.352631,9.63208,9.872238,20.539339,7.16353,17.686567,5.305147,8.785786,11.099375,6.214694,7.008199
10560,transcript,0.297115657813883,0.00088774540018588,0.0175296015475953,NC_035781.1,-,33096212,33114536,rna-XM_022462017.1,18,3560,gene-LOC111120953,LOC111120953,8.215015,9.607906,4.670996,7.625249,2.824579,1.033723,0,0,0.00723,0.002459,5.552021,8.738932,2.546958,1.463066,3.910647,6.629266,3.468899,1.70085,2.471629,1.156261,1.558908,0.596616,0,0,4.43654,2.115931,0,0,8.558664,6.369575,0,0,5.358511,2.727412,2.67602,1.227444,4.445662,2.31982,0.003652,0.002299,0.2624,0.208692,8.435095,8.645409,2.638172,0.920118,1.911069,0.573232,7.162794,9.048995,8.153388,9.19443
10566,transcript,1.63894836084521,0.00236086804566416,0.0363783408006325,NC_035781.1,-,33167779,33169872,rna-XM_022462995.1,2,1305,gene-LOC111121637,LOC111121637,10.682566,12.493841,9.94866,16.240864,0,0,0,0,0,0,11.610728,18.275392,1.565776,0.899439,9.308046,15.778851,0,0,0.449808,0.210426,0,0,0,0,1.443678,0.688537,0,0,16.518772,12.29369,0,0,1.691995,0.861203,0.188897,0.086644,1.064726,0.555592,2.840277,1.788245,3.734099,2.969807,13.313108,13.645046,0.475662,0.165897,0.191571,0.057462,11.946716,15.092682,12.535639,14.136215
